Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Łukasz Skorupski,67,silver,Poland,75,59,44,73,48,65,https://wefut.com/player/14/6336/lukasz-skorupski
Simone Colombi,67,silver,Italy,70,64,52,74,45,67,https://wefut.com/player/14/6205/simone-colombi
Tom Mickel,67,silver,Germany,70,64,68,69,47,64,https://wefut.com/player/14/6196/tom-mickel
Thomas Kaminski,67,silver,Belgium,69,61,65,75,47,64,https://wefut.com/player/14/5974/thomas-kaminski
Alberto Pomini,67,silver,Italy,65,63,58,70,44,70,https://wefut.com/player/14/5895/alberto-pomini
Alberto,67,silver,Spain,74,60,64,76,58,62,https://wefut.com/player/14/5679/alberto
Rodolfo Cota,67,silver,Mexico,68,65,61,70,44,65,https://wefut.com/player/14/5527/rodolfo-cota
Péter Gulácsi,67,silver,Hungary,66,69,62,66,60,68,https://wefut.com/player/14/5479/peter-gulacsi
Alex Smithies,67,silver,England,69,66,66,71,59,65,https://wefut.com/player/14/5334/alex-smithies
Marek Štěch,67,silver,Czech Republic,66,68,61,73,36,69,https://wefut.com/player/14/5113/marek-stech
David González,67,silver,Colombia,66,67,69,66,54,74,https://wefut.com/player/14/5066/david-gonzalez
Tomislav Pacovski,67,silver,FYR Macedonia,66,67,56,71,48,65,https://wefut.com/player/14/4901/tomislav-pacovski
Tally Hall,67,silver,United States,66,72,70,69,31,64,https://wefut.com/player/14/4693/tally-hall
Manu,67,silver,Spain,69,62,67,73,56,65,https://wefut.com/player/14/3827/manu
Santamaría,67,silver,Spain,66,72,57,64,48,69,https://wefut.com/player/14/3704/santamaria
Benjamin Kirsten,67,silver,Mexico,64,65,64,68,42,70,https://wefut.com/player/14/3697/enrique-palos
Jamie MacDonald,67,silver,Scotland,68,69,64,68,22,67,https://wefut.com/player/14/3623/jamie-macdonald
Alejandro Limia,67,silver,Argentina,73,61,45,71,52,68,https://wefut.com/player/14/3540/alejandro-limia
Mattias Hugosson,67,silver,Sweden,68,62,55,74,30,69,https://wefut.com/player/14/3259/mattias-hugosson
Robert Almer,67,silver,Austria,68,67,66,67,33,65,https://wefut.com/player/14/2973/robert-almer
Christian Martínez,67,silver,Mexico,68,68,65,65,49,67,https://wefut.com/player/14/2763/christian-martinez
Eugene Galeković,67,silver,Australia,71,62,62,69,58,63,https://wefut.com/player/14/2694/eugene-galekovic
Thomas Gebauer,67,silver,Austria,68,66,60,71,59,67,https://wefut.com/player/14/2400/thomas-gebauer
Christian Gratzei,67,silver,Austria,64,66,70,72,60,64,https://wefut.com/player/14/2322/christian-gratzei
Shin Hwa Yong,67,silver,Korea Republic,74,54,63,75,54,67,https://wefut.com/player/14/2283/shin-hwa-yong
Luca Mazzoni,67,silver,Italy,67,65,60,70,25,68,https://wefut.com/player/14/1614/luca-mazzoni
Brian Murphy,67,silver,Republic of Ireland,65,70,59,69,34,67,https://wefut.com/player/14/1602/brian-murphy
Alejandro Palacios,67,silver,Mexico,70,64,68,73,47,62,https://wefut.com/player/14/1584/alejandro-palacios
Jesper Hansen,67,silver,Denmark,67,61,68,72,36,69,https://wefut.com/player/14/1130/jesper-hansen
Bram Verbist,67,silver,Belgium,68,64,72,70,46,65,https://wefut.com/player/14/1100/bram-verbist
Logan Bailly,67,silver,Belgium,71,62,67,72,51,64,https://wefut.com/player/14/1097/logan-bailly
Marjan Petkovic,67,silver,Germany,70,65,65,67,44,65,https://wefut.com/player/14/1087/marjan-petkovic
Lukas Kruse,67,silver,Germany,73,65,56,75,59,57,https://wefut.com/player/14/1083/lukas-kruse
Christoffer Källqvist,67,silver,Sweden,59,65,51,71,23,74,https://wefut.com/player/14/1040/christoffer-kallqvist
Dani Mallo,67,silver,Spain,63,72,62,62,41,70,https://wefut.com/player/14/908/dani-mallo
Cyrille Merville,67,silver,France,68,69,67,67,46,69,https://wefut.com/player/14/874/cyrille-merville
Lee Grant,67,silver,England,68,67,67,67,56,68,https://wefut.com/player/14/721/lee-grant
Jamie Ashdown,67,silver,England,69,70,65,67,51,64,https://wefut.com/player/14/714/jamie-ashdown
Edward Gustafsson,67,silver,Sweden,64,60,65,69,51,72,https://wefut.com/player/14/334/edward-gustafsson
Luke Steele,67,silver,England,72,59,64,73,55,67,https://wefut.com/player/14/269/luke-steele
Enrique Palos,67,silver,Netherlands,65,68,65,65,39,72,https://wefut.com/player/14/249/sander-boschker
Diederik Boer,67,silver,Netherlands,68,64,65,71,31,68,https://wefut.com/player/14/175/diederik-boer
Jesper Christiansen,67,silver,Denmark,70,62,71,74,37,64,https://wefut.com/player/14/122/jesper-christiansen
Joe Lewis,66,silverrare,England,74,56,60,74,61,62,https://wefut.com/player/14/16988/joe-lewis
Raúl Fernández,66,silverrare,Spain,62,74,63,63,36,68,https://wefut.com/player/14/16353/raul-fernandez
Mikkel Andersen,66,silverrare,Denmark,68,63,61,70,36,64,https://wefut.com/player/14/16203/mikkel-andersen
Mikkel Andersen,66,silverrare,Denmark,68,63,61,70,36,64,https://wefut.com/player/14/16202/mikkel-andersen
Fabien Farnolle,66,silverrare,Benin,68,66,65,63,39,75,https://wefut.com/player/14/7433/fabien-farnolle
Raúl Fernández,66,silverrare,Spain,62,74,63,63,36,68,https://wefut.com/player/14/5678/raul-fernandez
Mikkel Andersen,66,silverrare,Denmark,68,63,61,70,36,64,https://wefut.com/player/14/3666/mikkel-andersen
Falcón,66,silverrare,Spain,77,62,57,71,53,56,https://wefut.com/player/14/3660/falcon
David Ousted,66,silverrare,Denmark,70,65,66,66,58,65,https://wefut.com/player/14/2767/david-ousted
Joe Lewis,66,silverrare,England,74,56,60,74,61,62,https://wefut.com/player/14/2376/joe-lewis
Jeroen Verhoeven,66,silverrare,Netherlands,57,68,70,72,28,65,https://wefut.com/player/14/1316/jeroen-verhoeven
Goitia,66,silverrare,Spain,71,75,62,60,44,61,https://wefut.com/player/14/1310/goitia
Gábor Babos,66,silverrare,Hungary,70,62,59,67,29,66,https://wefut.com/player/14/168/gabor-babos
Jesús,66,silver,Spain,62,67,52,68,36,69,https://wefut.com/player/14/16991/jesus
Evgeniy Pomazan,66,silver,Russia,61,73,62,72,47,60,https://wefut.com/player/14/16764/evgeniy-pomazan
Oier,66,silver,Spain,64,65,74,63,45,73,https://wefut.com/player/14/16762/oier
Joe Murphy,66,silver,Republic of Ireland,69,60,57,70,52,65,https://wefut.com/player/14/16492/joe-murphy
Ricardo Batista,66,silver,Portugal,64,66,64,73,44,64,https://wefut.com/player/14/16439/ricardo-batista
Adam Legzdins,66,silver,England,68,65,67,66,45,67,https://wefut.com/player/14/16389/adam-legzdins
Yosgart Gutiérrez,66,silver,Mexico,67,66,63,68,44,69,https://wefut.com/player/14/16384/yosgart-gutierrez
Rafał Gikiewicz,66,silver,Poland,68,63,54,70,26,69,https://wefut.com/player/14/16357/rafal-gikiewicz
Marco Silvestri,66,silver,Italy,66,63,59,72,33,65,https://wefut.com/player/14/13633/marco-silvestri
Sander Boschker,67,silver,Netherlands,65,68,64,66,51,66,https://wefut.com/player/14/13078/eloy-room
Brad Knighton,66,silver,United States,69,66,64,67,59,66,https://wefut.com/player/14/12639/brad-knighton
Eldin Jakupović,66,silver,Switzerland,67,68,62,68,46,65,https://wefut.com/player/14/12616/eldin-jakupovic
Michael Clepkens,66,silver,Belgium,74,57,62,73,45,61,https://wefut.com/player/14/12603/michael-clepkens
Laurentiu Branescu,66,silver,Romania,69,65,59,72,55,65,https://wefut.com/player/14/10944/laurentiu-branescu
Miroslav Lobantsev,66,silver,Russia,68,60,63,66,46,71,https://wefut.com/player/14/10739/miroslav-lobantsev
Kepa Arrizabalaga,66,silver,Spain,64,57,71,73,34,68,https://wefut.com/player/14/9824/kepa-arrizabalaga
Nicolai Larsen,66,silver,Denmark,68,64,65,70,39,65,https://wefut.com/player/14/8194/nicolai-larsen
Michael Clepkens,66,silver,Belgium,74,57,62,73,45,61,https://wefut.com/player/14/8144/michael-clepkens
Lee Nicholls,66,silver,England,68,67,55,70,55,63,https://wefut.com/player/14/7687/lee-nicholls
Abdoulaye Diallo,66,silver,France,65,62,61,74,42,64,https://wefut.com/player/14/7519/abdoulaye-diallo
Rafał Gikiewicz,66,silver,Poland,68,63,54,70,26,69,https://wefut.com/player/14/7310/rafal-gikiewicz
Karl Darlow,66,silver,England,69,66,64,69,59,64,https://wefut.com/player/14/7109/karl-darlow
Jesús,66,silver,Spain,62,67,52,68,36,69,https://wefut.com/player/14/6875/jesus
Kim Seung Gyu,66,silver,Korea Republic,67,61,62,67,57,68,https://wefut.com/player/14/6699/kim-seung-gyu
Sean Johnson,66,silver,United States,72,58,59,74,60,63,https://wefut.com/player/14/6549/sean-johnson
Marco Silvestri,66,silver,Italy,66,63,59,72,33,65,https://wefut.com/player/14/6538/marco-silvestri
Eloy Room,66,silver,Netherlands,65,68,64,66,51,66,https://wefut.com/player/14/6104/eloy-room
Evgeniy Pomazan,66,silver,Russia,61,73,62,72,47,60,https://wefut.com/player/14/5849/evgeniy-pomazan
David Hohs,66,silver,Germany,67,65,63,67,32,66,https://wefut.com/player/14/5631/david-hohs
Jake Kean,66,silver,England,67,65,63,69,50,63,https://wefut.com/player/14/5573/jake-kean
Anton Amelchenko,66,silver,Belarus,64,63,64,70,46,67,https://wefut.com/player/14/5514/anton-amelchenko
Michele Arcari,66,silver,Italy,67,66,61,67,35,67,https://wefut.com/player/14/5363/michele-arcari
Liborio Sánchez,66,silver,Mexico,68,66,62,70,43,66,https://wefut.com/player/14/5326/liborio-sanchez
Lukas Königshofer,66,silver,Austria,70,60,66,72,52,63,https://wefut.com/player/14/5160/lukas-konigshofer
Oier,66,silver,Spain,64,65,74,63,45,73,https://wefut.com/player/14/5033/oier
Sébastien Bruzzese,66,silver,Belgium,66,60,68,72,44,66,https://wefut.com/player/14/5011/sebastien-bruzzese
Adam Legzdins,66,silver,England,68,65,67,66,45,67,https://wefut.com/player/14/4988/adam-legzdins
Martin Männel,66,silver,Germany,67,66,64,67,52,64,https://wefut.com/player/14/4953/martin-mannel
Brad Knighton,66,silver,United States,69,66,64,67,59,66,https://wefut.com/player/14/4794/brad-knighton
Benny Lekström,66,silver,Sweden,70,62,64,70,39,65,https://wefut.com/player/14/4182/benny-lekstrom
Ben Amos,66,silver,England,66,67,66,73,50,60,https://wefut.com/player/14/3940/ben-amos
Frank Fielding,66,silver,England,66,64,71,70,58,65,https://wefut.com/player/14/3481/frank-fielding
Radosław Janukiewicz,66,silver,Poland,65,56,44,78,22,66,https://wefut.com/player/14/3179/radoslaw-janukiewicz
David Yelldell,66,silver,United States,67,57,67,73,28,66,https://wefut.com/player/14/2837/david-yelldell
Enrico Guarna,66,silver,Italy,63,64,56,71,44,68,https://wefut.com/player/14/2652/enrico-guarna
Ricardo Batista,66,silver,Portugal,64,66,64,73,44,64,https://wefut.com/player/14/2529/ricardo-batista
Kenneth Udjus,66,silver,Norway,65,63,66,73,46,62,https://wefut.com/player/14/2426/kenneth-udjus
Barel Mouko,66,silver,Congo,69,66,55,70,38,64,https://wefut.com/player/14/2419/barel-mouko
Scott Flinders,66,silver,England,68,67,58,71,57,61,https://wefut.com/player/14/2133/scott-flinders
Wouter Biebauw,66,silver,Belgium,68,63,60,72,31,63,https://wefut.com/player/14/2098/wouter-biebauw
Florian Fromlowitz,66,silver,Germany,70,64,63,71,43,60,https://wefut.com/player/14/2034/florian-fromlowitz
Szabolcs Sáfár,66,silver,Austria,62,64,62,68,44,72,https://wefut.com/player/14/1893/szabolcs-safar
Luca Anania,66,silver,Italy,63,62,71,69,23,70,https://wefut.com/player/14/1613/luca-anania
Yosgart Gutiérrez,66,silver,Mexico,67,66,63,68,44,69,https://wefut.com/player/14/1575/yosgart-gutierrez
Choi Eun Sung,66,silver,Korea Republic,68,64,67,69,43,66,https://wefut.com/player/14/1516/choi-eun-sung
Nicola Pavarini,66,silver,Italy,71,60,61,63,25,72,https://wefut.com/player/14/1449/nicola-pavarini
Josh Saunders,66,silver,Puerto Rico,69,62,65,71,53,65,https://wefut.com/player/14/1373/josh-saunders
Landry Bonnefoi,66,silver,France,64,65,60,67,42,71,https://wefut.com/player/14/1335/landry-bonnefoi
Walter Bressan,66,silver,Italy,64,65,55,68,35,70,https://wefut.com/player/14/1270/walter-bressan
David Martin,66,silver,England,68,61,67,70,50,67,https://wefut.com/player/14/1012/david-martin
Łukasz Załuska,66,silver,Poland,64,67,65,66,54,68,https://wefut.com/player/14/851/lukasz-zaluska
Patrick Platins,66,silver,Germany,64,62,57,68,41,69,https://wefut.com/player/14/798/patrick-platins
Joe Murphy,66,silver,Republic of Ireland,69,60,57,70,52,65,https://wefut.com/player/14/638/joe-murphy
Eldin Jakupović,66,silver,Switzerland,67,68,62,68,46,65,https://wefut.com/player/14/630/eldin-jakupovic
Sven Neuhaus,66,silver,Germany,65,68,46,66,21,67,https://wefut.com/player/14/571/sven-neuhaus
Jon Busch,66,silver,United States,69,62,62,68,51,65,https://wefut.com/player/14/528/jon-busch
Ante Čović,66,silver,Australia,67,68,66,68,38,61,https://wefut.com/player/14/478/ante-covic
Luciano,66,silver,Brazil,70,56,64,74,60,64,https://wefut.com/player/14/470/luciano
Neil Alexander,66,silver,Scotland,66,67,61,67,53,68,https://wefut.com/player/14/244/neil-alexander
Damien Grégorini,66,silver,France,70,68,60,62,42,66,https://wefut.com/player/14/99/damien-gregorini
Ricardo,66,silver,Portugal,72,59,72,67,48,69,https://wefut.com/player/14/68/ricardo
Flavio Roma,66,silver,Italy,65,69,62,64,27,67,https://wefut.com/player/14/13/flavio-roma
Dario Krešić,65,silverrare,Croatia,74,60,66,68,58,56,https://wefut.com/player/14/16075/dario-kresic
Jonas Lössl,65,silverrare,Denmark,59,65,63,70,62,66,https://wefut.com/player/14/15807/jonas-lossl
Dario Krešić,65,silverrare,Croatia,74,60,66,68,58,56,https://wefut.com/player/14/12659/dario-kresic
Rubén Blanco,65,silverrare,Spain,69,75,49,58,54,62,https://wefut.com/player/14/10887/ruben-blanco
Brilliant Khuzwayo,65,silverrare,South Africa,68,65,71,68,65,61,https://wefut.com/player/14/10523/brilliant-khuzwayo
Paulo Gazzaniga,65,silverrare,Argentina,72,58,83,71,56,58,https://wefut.com/player/14/9511/paulo-gazzaniga
Ján Novota,65,silverrare,Slovakia,66,60,63,68,46,67,https://wefut.com/player/14/9416/jan-novota
Dirk Orlishausen,65,silverrare,Germany,63,65,59,63,33,71,https://wefut.com/player/14/9139/dirk-orlishausen
Chris Seitz,65,silverrare,United States,71,58,73,69,64,63,https://wefut.com/player/14/4626/chris-seitz
Jonas Lössl,65,silverrare,Denmark,59,65,63,70,62,66,https://wefut.com/player/14/3820/jonas-lossl
Jan Glinker,66,silverrare,Jamaica,72,50,74,74,62,63,https://wefut.com/player/14/2843/donovan-ricketts
Dario Krešić,65,silverrare,Croatia,74,60,66,68,58,56,https://wefut.com/player/14/1311/dario-kresic
Alexander Lund Hansen,65,silverrare,Norway,65,66,64,68,35,65,https://wefut.com/player/14/1068/alexander-lund-hansen
Sergio Aragoneses,65,silverrare,Spain,70,60,63,71,63,59,https://wefut.com/player/14/939/sergio-aragoneses
Antonio Donnarumma,65,silver,Italy,68,62,54,72,25,62,https://wefut.com/player/14/17003/antonio-donnarumma
Alphonse Aréola,65,silver,France,65,64,64,68,54,67,https://wefut.com/player/14/17001/alphonse-areola
Karl-Johan Johnsson,65,silver,Sweden,70,60,52,74,50,61,https://wefut.com/player/14/16773/karl-johan-johnsson
Olivier Werner,65,silver,Belgium,69,60,66,71,46,61,https://wefut.com/player/14/16390/olivier-werner
Declan Rudd,65,silver,England,66,64,62,68,54,61,https://wefut.com/player/14/16259/declan-rudd
Declan Rudd,65,silver,England,66,64,62,68,54,61,https://wefut.com/player/14/16258/declan-rudd
Dariusz Trela,65,silver,Poland,73,52,56,72,41,66,https://wefut.com/player/14/16255/dariusz-trela
Dariusz Trela,65,silver,Poland,73,52,56,72,41,66,https://wefut.com/player/14/16254/dariusz-trela
Mickey van der Hart,65,silver,Netherlands,68,58,64,69,41,67,https://wefut.com/player/14/16253/mickey-van-der-hart
Mickey van der Hart,65,silver,Netherlands,68,58,64,69,41,67,https://wefut.com/player/14/16252/mickey-van-der-hart
Ben Hamer,65,silver,England,69,63,65,66,49,63,https://wefut.com/player/14/16232/ben-hamer
Ben Hamer,65,silver,England,69,63,65,66,49,63,https://wefut.com/player/14/16231/ben-hamer
Alexandr Filtsov,65,silver,Russia,65,60,63,68,42,68,https://wefut.com/player/14/15922/alexandr-filtsov
Ole Söderberg,65,silver,Sweden,64,65,61,70,44,66,https://wefut.com/player/14/12665/ole-soderberg
Stefan Frei,65,silver,Switzerland,68,61,64,70,42,66,https://wefut.com/player/14/12648/stefan-frei
Khaled Al-Rashidi,65,silver,Kuwait,71,59,39,73,43,63,https://wefut.com/player/14/11286/khaled-al-rashidi
Abdullah Alsdairy,65,silver,Saudi Arabia,67,64,61,66,41,65,https://wefut.com/player/14/10835/abdullah-alsdairy
Dariusz Trela,65,silver,Poland,73,52,56,72,41,66,https://wefut.com/player/14/10407/dariusz-trela
Mickey van der Hart,65,silver,Netherlands,68,58,64,69,41,67,https://wefut.com/player/14/10240/mickey-van-der-hart
Christian Dobnik,65,silver,Austria,66,64,60,68,41,66,https://wefut.com/player/14/10215/christian-dobnik
Ryan Meara,65,silver,Republic of Ireland,68,63,66,66,47,65,https://wefut.com/player/14/9928/ryan-meara
Alexandr Filtsov,65,silver,Russia,65,60,63,68,42,68,https://wefut.com/player/14/9494/alexandr-filtsov
Marko Meerits,65,silver,Estonia,68,55,66,74,59,61,https://wefut.com/player/14/9373/marko-meerits
David Mitov Nilsson,65,silver,Sweden,59,57,59,76,31,72,https://wefut.com/player/14/8891/david-mitov-nilsson
Antonio Donnarumma,65,silver,Italy,68,62,54,72,25,62,https://wefut.com/player/14/8464/antonio-donnarumma
Konstantinos Lamprou,65,silver,Greece,66,57,69,75,59,60,https://wefut.com/player/14/8025/konstantinos-lamprou
Manuel Riemann,65,silver,Germany,65,59,71,67,53,66,https://wefut.com/player/14/7959/manuel-riemann
Andrea Seculin,65,silver,Italy,69,60,50,72,30,60,https://wefut.com/player/14/7541/andrea-seculin
Filip Kurto,65,silver,Poland,68,63,62,69,59,62,https://wefut.com/player/14/7098/filip-kurto
Alphonse Aréola,65,silver,France,65,64,64,68,54,67,https://wefut.com/player/14/7030/alphonse-areola
Gudmund Taksdal Kongshavn,65,silver,Norway,67,61,60,72,23,64,https://wefut.com/player/14/6842/gudmund-taksdal-kongshavn
Stefan Frei,65,silver,Switzerland,68,61,64,70,42,66,https://wefut.com/player/14/6482/stefan-frei
Dennis Telgenkamp,65,silver,Netherlands,65,64,58,65,49,69,https://wefut.com/player/14/6388/dennis-telgenkamp
Karl-Johan Johnsson,65,silver,Sweden,70,60,52,74,50,61,https://wefut.com/player/14/6376/karl-johan-johnsson
Ole Söderberg,65,silver,Sweden,64,65,61,70,44,66,https://wefut.com/player/14/6348/ole-soderberg
Declan Rudd,65,silver,England,66,64,62,68,54,61,https://wefut.com/player/14/6022/declan-rudd
Alexander Stolz,65,silver,Germany,69,67,65,62,48,63,https://wefut.com/player/14/5149/alexander-stolz
Luis Robles,65,silver,United States,69,59,59,70,51,63,https://wefut.com/player/14/4660/luis-robles
Davide Bassi,65,silver,Italy,65,64,60,69,40,66,https://wefut.com/player/14/4510/davide-bassi
Robert Zwinkels,65,silver,Netherlands,67,60,65,68,47,67,https://wefut.com/player/14/4487/robert-zwinkels
Kwoun Sun Tae,65,silver,Korea Republic,70,61,65,63,39,64,https://wefut.com/player/14/4129/kwoun-sun-tae
Nicholas Caglioni,65,silver,Italy,64,59,52,70,23,68,https://wefut.com/player/14/3733/nicholas-caglioni
Ben Hamer,65,silver,England,69,63,65,66,49,63,https://wefut.com/player/14/3561/ben-hamer
Marián Kelemen,65,silver,Slovakia,66,58,64,66,30,67,https://wefut.com/player/14/2739/marian-kelemen
Roberto Colombo,65,silver,Italy,63,64,55,69,27,68,https://wefut.com/player/14/2591/roberto-colombo
Donovan Léon,65,silver,France,69,60,66,71,46,61,https://wefut.com/player/14/2444/olivier-werner
Gunnar Nielsen,65,silver,Faroe Islands,65,68,60,64,44,65,https://wefut.com/player/14/2302/gunnar-nielsen
Óscar Pérez,65,silver,Mexico,64,66,62,66,42,70,https://wefut.com/player/14/1559/oscar-perez
Dean Gerken,65,silver,England,69,60,62,70,56,61,https://wefut.com/player/14/1512/dean-gerken
Arnaud Balijon,65,silver,France,61,64,55,69,41,68,https://wefut.com/player/14/964/arnaud-balijon
Pascal Grünwald,65,silver,Austria,65,65,66,65,53,64,https://wefut.com/player/14/894/pascal-grunwald
Kyriakos Stamatopoulos,65,silver,Canada,67,60,66,72,33,63,https://wefut.com/player/14/817/kyriakos-stamatopoulos
Stephen Bywater,65,silver,England,66,67,54,67,56,64,https://wefut.com/player/14/755/stephen-bywater
Mike Pollitt,65,silver,England,64,68,66,62,50,67,https://wefut.com/player/14/740/mike-pollitt
Dennis Gentenaar,65,silver,Netherlands,62,66,63,65,37,69,https://wefut.com/player/14/586/dennis-gentenaar
Marco Wölfli,64,worldcup,Switzerland,69,52,74,70,53,63,https://wefut.com/player/14/15237/marco-wolfli
Brendan Clarke,64,bronzeblue,Republic of Ireland,67,65,63,70,58,67,https://wefut.com/player/14/14190/brendan-clarke
Jamie Langfield,64,bronzeblue,Scotland,70,67,53,74,35,67,https://wefut.com/player/14/13956/jamie-langfield
Tommy Lee,64,bronzeblue,England,67,70,64,73,44,70,https://wefut.com/player/14/13945/tommy-lee
Wojciech Kaczmarek,64,motm,Poland,70,58,64,75,31,63,https://wefut.com/player/14/14044/wojciech-kaczmarek
Andrey Sinitsin,64,bronzeif,Russia,75,72,59,66,44,56,https://wefut.com/player/14/17079/andrey-sinitsin
Davino Verhulst,64,bronzeif,Belgium,70,67,61,69,56,66,https://wefut.com/player/14/16585/davino-verhulst
Mathias Dyngeland,64,bronzeif,Norway,57,55,46,63,41,51,https://wefut.com/player/14/15450/mathias-dyngeland
Robin Olsen,64,bronzeif,Denmark,70,61,48,72,28,69,https://wefut.com/player/14/15312/robin-olsen
Krzysztof Kamiński,64,bronzeif,Poland,63,65,65,63,30,56,https://wefut.com/player/14/14248/krzysztof-kaminski
Jake Cole,64,bronzeif,England,67,58,70,71,55,66,https://wefut.com/player/14/13247/jake-cole
Bartosz Białkowski,64,bronzeif,Poland,72,66,61,69,59,65,https://wefut.com/player/14/12338/bartosz-bialkowski
Matt Duke,64,bronzeif,England,60,70,59,63,48,71,https://wefut.com/player/14/12290/matt-duke
Nathan Coe,64,bronzeif,Australia,70,63,64,66,58,69,https://wefut.com/player/14/12182/nathan-coe
Yoel,64,bronzerare,Spain,67,61,65,68,50,58,https://wefut.com/player/14/17012/yoel
Olivier Werner,65,silver,Belgium,63,71,56,64,42,63,https://wefut.com/player/14/16775/cabrero
Jamie Jones,64,bronzerare,England,69,55,64,73,32,61,https://wefut.com/player/14/16287/jamie-jones
Jamie Jones,64,bronzerare,England,69,55,64,73,32,61,https://wefut.com/player/14/16286/jamie-jones
Mejías,64,bronzerare,Spain,63,66,68,65,59,61,https://wefut.com/player/14/13682/mejias
Ben Alnwick,64,bronzerare,England,61,59,57,76,34,61,https://wefut.com/player/14/13668/ben-alnwick
Benjamin Siegrist,64,bronzerare,Switzerland,67,64,73,60,40,62,https://wefut.com/player/14/12678/benjamin-siegrist
Clint Irwin,64,bronzerare,United States,68,61,59,70,48,61,https://wefut.com/player/14/11334/clint-irwin
Faiz Al Sobea,64,bronzerare,Saudi Arabia,63,63,66,66,47,67,https://wefut.com/player/14/10367/faiz-al-sobea
Matt Lampson,64,bronzerare,United States,69,60,71,69,48,62,https://wefut.com/player/14/9857/matt-lampson
André Weis,64,bronzerare,Germany,69,60,63,68,37,58,https://wefut.com/player/14/9582/andre-weis
Benjamin Siegrist,64,bronzerare,Switzerland,67,64,73,60,40,62,https://wefut.com/player/14/8883/benjamin-siegrist
Joe Willis,64,bronzerare,United States,67,64,59,64,47,67,https://wefut.com/player/14/8695/joe-willis
George Long,64,bronzerare,England,71,60,48,70,48,61,https://wefut.com/player/14/8687/george-long
Jakub Słowik,64,bronzerare,Poland,62,60,58,70,46,67,https://wefut.com/player/14/8445/jakub-slowik
Mejías,64,bronzerare,Spain,63,66,68,65,59,61,https://wefut.com/player/14/8352/mejias
Johannes Focher,64,bronzerare,Germany,65,61,62,68,44,64,https://wefut.com/player/14/7707/johannes-focher
Marc Vidal,64,bronzerare,France,66,65,64,65,38,66,https://wefut.com/player/14/7233/marc-vidal
Ádám Kovácsik,64,bronzerare,Hungary,64,60,50,66,64,68,https://wefut.com/player/14/7207/adam-kovacsik
Tomas Kosicky,64,bronzerare,Slovakia,63,60,50,70,28,66,https://wefut.com/player/14/5953/tomas-kosicky
Macedo Novaes,64,bronzerare,Brazil,68,62,73,65,44,62,https://wefut.com/player/14/5949/macedo-novaes
Yoel,64,bronzerare,Spain,67,61,65,68,50,58,https://wefut.com/player/14/5491/yoel
Matthieu Dreyer,64,bronzerare,France,65,71,58,69,49,57,https://wefut.com/player/14/5268/matthieu-dreyer
Jens Grahl,64,bronzerare,Germany,69,62,58,66,41,57,https://wefut.com/player/14/5122/jens-grahl
Jamie Jones,64,bronzerare,England,69,55,64,73,32,61,https://wefut.com/player/14/4940/jamie-jones
Johann Carrasso,64,bronzerare,France,65,66,64,67,55,67,https://wefut.com/player/14/4874/johann-carrasso
Cheick N'Diaye,64,bronzerare,Senegal,67,57,64,67,32,66,https://wefut.com/player/14/3913/cheick-n-diaye
Tommy Lee,64,bronzerare,England,61,64,60,68,39,63,https://wefut.com/player/14/3504/tommy-lee
Mateusz Bąk,64,bronzerare,Poland,68,61,52,64,44,70,https://wefut.com/player/14/3114/mateusz-bak
Nauzet,64,bronzerare,Spain,62,70,52,65,46,63,https://wefut.com/player/14/3001/nauzet
Ben Alnwick,64,bronzerare,England,61,59,57,76,34,61,https://wefut.com/player/14/2938/ben-alnwick
Joan Hartock,64,bronzerare,France,64,63,62,66,55,67,https://wefut.com/player/14/2714/joan-hartock
Sergey Veremko,64,bronzerare,Belarus,63,71,66,70,28,54,https://wefut.com/player/14/2701/sergey-veremko
Sören Pirson,64,bronzerare,Germany,63,64,58,65,49,66,https://wefut.com/player/14/2513/soren-pirson
Krzysztof Kotorowski,64,bronzerare,Poland,76,54,66,68,26,59,https://wefut.com/player/14/2275/krzysztof-kotorowski
Stuart Nelson,64,bronzerare,England,66,63,68,63,59,64,https://wefut.com/player/14/2225/stuart-nelson
Erik Heijblok,64,bronzerare,Netherlands,64,65,65,62,43,66,https://wefut.com/player/14/1965/erik-heijblok
Maciej Mielcarz,64,bronzerare,Poland,63,65,65,60,54,66,https://wefut.com/player/14/1956/maciej-mielcarz
Roman Gerus,64,bronzerare,Russia,58,67,63,70,57,60,https://wefut.com/player/14/1918/roman-gerus
Cabrero,64,bronzerare,Spain,63,71,56,64,42,63,https://wefut.com/player/14/1780/cabrero
David Zibung,64,bronzerare,Switzerland,68,57,62,72,31,57,https://wefut.com/player/14/1740/david-zibung
Franco Costanzo,64,bronzerare,Argentina,64,68,62,62,31,64,https://wefut.com/player/14/1676/franco-costanzo
Germano Vailati,64,bronzerare,Switzerland,68,60,56,65,34,66,https://wefut.com/player/14/1664/germano-vailati
Park Ho Jin,64,bronzerare,Korea Republic,66,62,65,65,36,65,https://wefut.com/player/14/1507/park-ho-jin
Lionel Cappone,64,bronzerare,France,65,58,62,67,48,69,https://wefut.com/player/14/1281/lionel-cappone
Florent Chaigneau,64,bronzerare,France,62,60,68,65,35,72,https://wefut.com/player/14/1148/florent-chaigneau
