Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Du Jia,61,bronze,China PR,59,55,52,63,49,60,https://wefut.com/player/21/12817/du-jia
Jonathan Rasheed,61,bronze,Norway,63,58,61,62,30,59,https://wefut.com/player/21/12814/jonathan-rasheed
Han Rongze,61,bronze,China PR,59,55,64,63,41,63,https://wefut.com/player/21/12804/han-rongze
Ryan Fulton,61,bronze,Scotland,59,60,65,65,32,58,https://wefut.com/player/21/12793/ryan-fulton
Jeroen Houwen,61,bronze,Netherlands,61,59,58,62,44,58,https://wefut.com/player/21/12790/jeroen-houwen
Nick Townsend,61,bronze,England,60,61,57,64,39,61,https://wefut.com/player/21/12779/nick-townsend
Andreas Hansen,61,bronze,Denmark,63,58,61,63,47,59,https://wefut.com/player/21/12770/andreas-hansen
Matthew Acton,61,bronze,Australia,63,61,59,63,40,58,https://wefut.com/player/21/12766/matthew-acton
Lee Jin Hyung,61,bronze,Korea Republic,60,58,60,61,48,63,https://wefut.com/player/21/12756/lee-jin-hyung
Jonny Maxted,61,bronze,England,61,60,60,64,45,58,https://wefut.com/player/21/12754/jonny-maxted
Ben Wilson,61,bronze,England,63,59,60,63,40,57,https://wefut.com/player/21/12747/ben-wilson
Guo Quanbo,61,bronze,China PR,58,58,56,63,51,61,https://wefut.com/player/21/12996/guo-quanbo
Kendall McIntosh,61,bronze,United States,62,60,61,59,35,62,https://wefut.com/player/21/12709/hong-jung-nam
Li Shuai,61,bronze,China PR,62,61,62,58,32,61,https://wefut.com/player/21/12708/li-shuai
Gary Woods,61,bronze,England,64,59,60,64,51,55,https://wefut.com/player/21/12707/gary-woods
Gerardo Ruíz,61,bronze,Mexico,61,60,60,62,43,57,https://wefut.com/player/21/12696/gerardo-ruiz
Michael Tørnes,61,bronze,Denmark,60,59,58,62,47,62,https://wefut.com/player/21/12692/michael-tornes
Paul Jones,61,bronze,England,61,58,61,62,32,61,https://wefut.com/player/21/12687/paul-jones
Lewis Price,61,bronze,Wales,60,61,57,59,37,61,https://wefut.com/player/21/12685/lewis-price
Valera,60,iconswaps4,Spain,61,56,46,61,38,64,https://wefut.com/player/21/22952/valera
Vasilios Xenopoulos,60,iconswaps2,Greece,65,57,50,63,28,57,https://wefut.com/player/21/21657/vasilios-xenopoulos
Marko Johansson,60,iconswaps2,Sweden,58,60,59,63,41,59,https://wefut.com/player/21/21653/marko-johansson
Marko Soldo,60,iconswaps2,Austria,58,62,59,60,44,58,https://wefut.com/player/21/21651/marko-soldo
Luke McCormick,60,iconswaps2,England,55,58,62,53,32,62,https://wefut.com/player/21/21648/luke-mccormick
Carljohan Eriksson,60,iconswaps1,Finland,58,61,63,62,54,61,https://wefut.com/player/21/20231/carljohan-eriksson
Dean Lyness,60,iconswaps1,England,60,60,56,62,54,58,https://wefut.com/player/21/20221/dean-lyness
Kyung Gun Mun,60,iconswaps1,Korea Republic,57,62,56,63,38,57,https://wefut.com/player/21/18470/kyung-gun-mun
Karol Niemczycki,60,iconswaps1,Poland,60,59,55,62,26,59,https://wefut.com/player/21/18464/karol-niemczycki
Ryan Schofield,60,iconswaps1,England,62,59,59,62,30,58,https://wefut.com/player/21/18460/ryan-schofield
Lewis Thomas,60,iconswaps1,Wales,60,58,57,63,57,58,https://wefut.com/player/21/18459/lewis-thomas
Peter Cherrie,60,iconswaps1,Scotland,58,58,59,60,22,61,https://wefut.com/player/21/18458/peter-cherrie
Luis Ingolotti,60,fgsswaps1,Argentina,61,58,55,62,31,60,https://wefut.com/player/21/21461/luis-ingolotti
JT Marcinkowski,60,fgsswaps1,United States,64,60,66,63,22,56,https://wefut.com/player/21/21456/jt-marcinkowski
Jan-Christoph Bartels,60,fgsswaps1,Germany,63,61,59,60,25,61,https://wefut.com/player/21/19505/jan-christoph-bartels
Pedro Galindo,60,swap,Bolivia,58,60,62,63,46,59,https://wefut.com/player/21/13779/pedro-galindo
Víctor Centurión,60,swap,Paraguay,60,61,60,61,21,59,https://wefut.com/player/21/13456/victor-centurion
Braulio Uraezaña,60,swap,Bolivia,60,59,62,57,40,59,https://wefut.com/player/21/13421/braulio-uraezana
Johan Brattberg,60,bronzerare,Sweden,61,59,61,60,34,61,https://wefut.com/player/21/20329/johan-brattberg
Göktuğ Bakırbaş,60,bronzerare,Turkey,58,61,58,59,19,61,https://wefut.com/player/21/20189/goktug-bakirbas
Azón,60,bronzerare,Spain,56,70,59,57,24,56,https://wefut.com/player/21/13792/azon
Alexandru Greab,60,bronzerare,Romania,63,55,50,61,33,58,https://wefut.com/player/21/13725/alexandru-greab
Iván Martínez,60,bronzerare,Spain,61,64,60,61,29,57,https://wefut.com/player/21/13663/ivan-martinez
Koen Bucker,60,bronzerare,Netherlands,63,55,54,60,31,58,https://wefut.com/player/21/13648/koen-bucker
Göktuğ Bakırbaş,60,bronzerare,Turkey,58,61,58,59,19,61,https://wefut.com/player/21/13547/goktug-bakirbas
Edward McGinty,60,bronzerare,Republic of Ireland,60,61,56,61,50,58,https://wefut.com/player/21/13527/edward-mcginty
Ethan Ross,60,bronzerare,England,63,59,62,61,34,60,https://wefut.com/player/21/13484/ethan-ross
Kazushige Kirihata,60,bronzerare,Japan,54,57,60,57,13,66,https://wefut.com/player/21/13475/kazushige-kirihata
Oliver Sail,60,bronzerare,New Zealand,59,56,60,61,49,59,https://wefut.com/player/21/13420/oliver-sail
Johan Brattberg,60,bronzerare,Sweden,61,59,61,60,34,61,https://wefut.com/player/21/13389/johan-brattberg
Viktor Noring,60,bronzerare,Sweden,60,61,54,62,31,58,https://wefut.com/player/21/13335/viktor-noring
Ellery Balcombe,60,bronze,England,59,57,55,65,40,59,https://wefut.com/player/21/22802/ellery-balcombe
Jamie Cumming,60,bronze,England,62,57,56,63,24,58,https://wefut.com/player/21/22785/jamie-cumming
Hussain Shaian,60,bronze,Saudi Arabia,61,57,55,63,48,58,https://wefut.com/player/21/22773/hussain-shaian
Peter Cherrie,60,bronze,Scotland,58,58,59,60,22,61,https://wefut.com/player/21/20744/peter-cherrie
Kyung Gun Mun,60,bronze,Korea Republic,57,62,56,63,38,57,https://wefut.com/player/21/19223/kyung-gun-mun
Egil Selvik,60,bronze,Norway,61,60,59,61,18,58,https://wefut.com/player/21/19219/egil-selvik
Didier Desprez,60,bronze,France,60,56,54,61,24,58,https://wefut.com/player/21/19215/didier-desprez
Ellery Balcombe,60,bronze,England,59,57,55,65,40,59,https://wefut.com/player/21/19213/ellery-balcombe
Goro Kawanami,60,bronze,Japan,60,63,55,56,24,58,https://wefut.com/player/21/19211/goro-kawanami
Constantin Frommann,60,bronze,Germany,62,59,64,62,37,55,https://wefut.com/player/21/18587/constantin-frommann
Miguel Vargas,60,swap,Chile,59,57,58,62,49,58,https://wefut.com/player/21/13445/miguel-vargas
Andy Fisher,60,bronze,England,64,59,61,64,34,58,https://wefut.com/player/21/17957/andy-fisher
Basim Al Baqi,60,bronze,Saudi Arabia,59,57,55,58,47,64,https://wefut.com/player/21/17183/basim-al-baqi
Yannik Bangsow,60,bronze,Germany,60,57,57,64,33,55,https://wefut.com/player/21/13882/yannik-bangsow
James Belshaw,60,bronze,England,61,60,59,61,28,60,https://wefut.com/player/21/13871/james-belshaw
Carljohan Eriksson,60,bronze,Finland,58,61,63,62,54,61,https://wefut.com/player/21/13800/carljohan-eriksson
Egil Selvik,60,bronze,Norway,61,60,59,61,18,58,https://wefut.com/player/21/13708/egil-selvik
Eisuke Fujishima,60,bronze,Japan,63,57,53,64,25,54,https://wefut.com/player/21/13701/eisuke-fujishima
Nikola Mirković,60,bronze,Serbia,64,56,65,59,30,63,https://wefut.com/player/21/13695/nikola-mirkovic
Emiliano González,60,bronze,Argentina,58,61,52,61,20,62,https://wefut.com/player/21/13685/emiliano-gonzalez
Kyung Gun Mun,60,bronze,Korea Republic,57,62,56,63,38,57,https://wefut.com/player/21/13674/kyung-gun-mun
Miguel Morro,60,bronze,Spain,60,56,61,62,24,55,https://wefut.com/player/21/13659/miguel-morro
Jan-Christoph Bartels,60,bronze,Germany,63,61,59,60,25,61,https://wefut.com/player/21/13652/jan-christoph-bartels
Guillermo Pozos,60,bronze,Mexico,62,63,65,63,40,58,https://wefut.com/player/21/13642/guillermo-pozos
Matthis Harsman,60,bronze,Germany,62,61,61,62,33,60,https://wefut.com/player/21/13633/matthis-harsman
Constantin Frommann,60,bronze,Germany,62,59,64,62,37,55,https://wefut.com/player/21/13628/constantin-frommann
Luis Ingolotti,60,bronze,Argentina,61,58,55,62,31,60,https://wefut.com/player/21/13625/luis-ingolotti
Bartłomiej Żynel,60,bronze,Poland,60,59,55,61,27,58,https://wefut.com/player/21/13622/bartlomiej-zynel
JT Marcinkowski,60,bronze,United States,64,60,66,63,22,56,https://wefut.com/player/21/13606/jt-marcinkowski
Masaaki Goto,60,bronze,Japan,62,57,52,65,24,54,https://wefut.com/player/21/13588/masaaki-goto
Kenshin Yoshimaru,60,bronze,Japan,64,57,55,62,18,56,https://wefut.com/player/21/13579/kenshin-yoshimaru
Sonny Laiton,60,bronze,France,57,59,53,59,48,56,https://wefut.com/player/21/13572/sonny-laiton
Karol Niemczycki,60,bronze,Poland,60,59,55,62,26,59,https://wefut.com/player/21/13563/karol-niemczycki
Valera,60,bronze,Spain,61,56,46,61,38,64,https://wefut.com/player/21/13552/valera
Hwang ByeongGeun,60,bronze,Korea Republic,62,57,54,61,24,58,https://wefut.com/player/21/13542/didier-desprez
Jamie Cumming,60,bronze,England,62,57,56,63,24,58,https://wefut.com/player/21/13531/jamie-cumming
Ryan Schofield,60,bronze,England,62,59,59,62,30,58,https://wefut.com/player/21/13515/ryan-schofield
Vasilios Xenopoulos,60,bronze,Greece,65,57,50,63,28,57,https://wefut.com/player/21/13514/vasilios-xenopoulos
Ellery Balcombe,60,bronze,England,59,57,55,65,40,59,https://wefut.com/player/21/13510/ellery-balcombe
Andy Fisher,60,bronze,England,64,59,61,64,34,58,https://wefut.com/player/21/13490/andy-fisher
Federico Costa,60,bronze,Argentina,62,57,55,63,28,56,https://wefut.com/player/21/13481/federico-costa
Goro Kawanami,60,bronze,Japan,60,63,55,56,24,58,https://wefut.com/player/21/13476/goro-kawanami
Daniel Margush,60,bronze,Australia,57,61,57,61,30,60,https://wefut.com/player/21/13468/daniel-margush
Dean Lyness,60,bronze,England,60,60,56,62,54,58,https://wefut.com/player/21/13461/dean-lyness
Lewis Thomas,60,bronze,Wales,60,58,57,63,57,58,https://wefut.com/player/21/13444/lewis-thomas
Hwang ByeongGeun,60,bronze,Korea Republic,62,57,56,62,26,57,https://wefut.com/player/21/13435/hwang-byeonggeun
Amund Wichne,60,bronze,Norway,62,53,56,62,45,58,https://wefut.com/player/21/13428/amund-wichne
Marko Johansson,60,bronze,Sweden,58,60,59,63,41,59,https://wefut.com/player/21/13424/marko-johansson
Maksymilian Stryjek,60,bronze,Poland,60,59,56,60,42,57,https://wefut.com/player/21/13412/maksymilian-stryjek
Rory Watson,60,bronze,England,57,57,55,63,43,60,https://wefut.com/player/21/13408/rory-watson
Zhang ZhenQiang,60,bronze,China PR,63,52,63,64,51,55,https://wefut.com/player/21/13396/zhang-zhenqiang
Michael Crowe,60,bronze,Wales,57,60,58,58,44,60,https://wefut.com/player/21/13384/michael-crowe
Marko Soldo,60,bronze,Austria,58,62,59,60,44,58,https://wefut.com/player/21/13382/marko-soldo
Stephen McGuinness,60,bronze,Republic of Ireland,61,60,58,60,51,58,https://wefut.com/player/21/13373/stephen-mcguinness
Abdullah Al Saleh,60,bronze,Saudi Arabia,61,57,61,59,48,60,https://wefut.com/player/21/13367/abdullah-al-saleh
Basim Al Baqi,60,bronze,Saudi Arabia,59,57,55,58,47,64,https://wefut.com/player/21/13366/basim-al-baqi
Hussain Shaian,60,bronze,Saudi Arabia,61,57,55,63,48,58,https://wefut.com/player/21/13359/hussain-shaian
Danny Rogers,60,bronze,Republic of Ireland,61,60,61,62,45,58,https://wefut.com/player/21/13358/danny-rogers
Francesco Rossi,60,bronze,Italy,62,60,62,60,22,58,https://wefut.com/player/21/13344/francesco-rossi
Didier Desprez,60,bronze,France,60,53,56,62,43,62,https://wefut.com/player/21/13340/hou-sen
Shunsuke Ando,60,bronze,Japan,58,53,52,60,43,65,https://wefut.com/player/21/13339/shunsuke-ando
Steven Deana,60,bronze,Switzerland,63,60,56,62,54,56,https://wefut.com/player/21/13337/steven-deana
Mark McNulty,60,bronze,Republic of Ireland,60,61,54,57,34,60,https://wefut.com/player/21/13325/mark-mcnulty
Brian Murphy,60,bronze,Republic of Ireland,61,57,55,60,33,62,https://wefut.com/player/21/13324/brian-murphy
Peter Cherrie,60,bronze,Scotland,58,58,59,60,22,61,https://wefut.com/player/21/13323/peter-cherrie
Luke McCormick,60,bronze,England,55,58,62,53,32,62,https://wefut.com/player/21/13322/luke-mccormick
Leonel Nazareno,59,swap2,Ecuador,60,56,56,61,60,55,https://wefut.com/player/21/14257/leonel-nazareno
Beycker Velásquez,59,swap2,Venezuela,58,59,60,57,55,56,https://wefut.com/player/21/14251/beycker-velasquez
Italo Espinoza,59,swap2,Peru,59,60,58,56,46,57,https://wefut.com/player/21/14250/italo-espinoza
Widen Rojas,59,swap2,Bolivia,58,57,62,61,23,58,https://wefut.com/player/21/14249/widen-rojas
Guillermo Centurión,59,swap2,Uruguay,60,58,75,60,26,55,https://wefut.com/player/21/14243/guillermo-centurion
Widen Rojas,59,swap,Bolivia,58,57,62,61,23,58,https://wefut.com/player/21/21670/widen-rojas
Yosmel Gil,59,swap,Venezuela,58,57,54,57,24,61,https://wefut.com/player/21/14298/yosmel-gil
Lucas Machado,59,swap,Uruguay,57,58,59,57,23,61,https://wefut.com/player/21/14270/lucas-machado
Guillermo Orellana,59,swap,Chile,59,56,60,58,46,59,https://wefut.com/player/21/13928/guillermo-orellana
Max Crocombe,59,bronzerare,New Zealand,59,57,56,60,47,57,https://wefut.com/player/21/17194/max-crocombe
Nikos Christogeorgos,59,bronzerare,Greece,63,64,48,66,26,46,https://wefut.com/player/21/14297/nikos-christogeorgos
Simon Ngapandouetnbu,59,bronzerare,Cameroon,62,58,59,66,23,54,https://wefut.com/player/21/14286/simon-ngapandouetnbu
Shu Mogi,59,bronzerare,Japan,60,55,57,62,31,54,https://wefut.com/player/21/14072/shu-mogi
Till Brinkmann,59,bronzerare,Germany,60,62,61,57,23,56,https://wefut.com/player/21/14047/till-brinkmann
Dimitar Mitov,59,bronzerare,Bulgaria,66,56,57,62,61,55,https://wefut.com/player/21/13958/dimitar-mitov
Sebastián Fassi,59,bronzerare,Mexico,65,53,58,66,62,51,https://wefut.com/player/21/13951/sebastian-fassi
Francois-Joseph Sollacaro,59,bronzerare,France,62,54,57,66,44,53,https://wefut.com/player/21/13947/francois-joseph-sollacaro
Mory Diaw,59,bronzerare,France,59,56,56,61,43,57,https://wefut.com/player/21/13936/mory-diaw
Hou Sen,60,bronze,China PR,58,53,56,60,47,57,https://wefut.com/player/21/13909/max-crocombe
Dušan Melichárek,59,bronzerare,Czech Republic,62,53,56,64,25,58,https://wefut.com/player/21/13892/dusan-melicharek
Niclas Thiede,59,bronze,Germany,63,56,57,60,44,54,https://wefut.com/player/21/22839/niclas-thiede
Timon Weiner,59,bronze,Germany,60,57,60,63,50,56,https://wefut.com/player/21/22835/timon-weiner
Joel Dixon,59,bronze,England,57,59,60,58,29,60,https://wefut.com/player/21/22826/joel-dixon
Diant Ramaj,59,bronze,Germany,64,57,56,64,24,57,https://wefut.com/player/21/22820/diant-ramaj
Daniel Bielica,59,bronze,Poland,58,61,58,60,38,56,https://wefut.com/player/21/22815/daniel-bielica
Callum Burton,59,bronze,England,63,57,61,60,42,58,https://wefut.com/player/21/22805/callum-burton
Habib Al Watyan,59,bronze,Saudi Arabia,57,59,52,59,48,57,https://wefut.com/player/21/17960/habib-al-watyan
Cosmin Dur-Bozoancă,59,bronze,Romania,54,58,60,64,46,59,https://wefut.com/player/21/14314/cosmin-dur-bozoanca
Joel Dixon,59,bronze,England,57,59,60,58,29,60,https://wefut.com/player/21/14310/joel-dixon
Renato Josipović,59,bronze,Croatia,62,58,54,60,31,56,https://wefut.com/player/21/14293/renato-josipovic
Luis Castillo,59,bronze,Spain,61,62,61,63,28,59,https://wefut.com/player/21/14236/luis-castillo
Youri Schoonderwaldt,59,bronze,Netherlands,59,59,55,57,20,58,https://wefut.com/player/21/14228/youri-schoonderwaldt
Niclas Thiede,59,bronze,Germany,63,56,57,60,44,54,https://wefut.com/player/21/14207/niclas-thiede
Lee Gwang Yeon,59,bronze,Korea Republic,57,60,49,61,23,59,https://wefut.com/player/21/14204/lee-gwang-yeon
Andrei Ureche,59,bronze,Romania,58,59,59,61,28,60,https://wefut.com/player/21/14201/andrei-ureche
Otto Hindrich,59,bronze,Romania,59,60,55,61,26,58,https://wefut.com/player/21/14189/otto-hindrich
Diant Ramaj,59,bronze,Germany,64,57,56,64,24,57,https://wefut.com/player/21/14186/diant-ramaj
Thomas Hasal,59,bronze,Canada,62,50,47,62,17,59,https://wefut.com/player/21/14181/thomas-hasal
Sofiane Bouzian,59,bronze,Belgium,58,63,55,61,26,61,https://wefut.com/player/21/14177/sofiane-bouzian
Matt Freese,59,bronze,United States,63,59,56,62,29,59,https://wefut.com/player/21/14169/matt-freese
Patrik Gunnarsson,59,bronze,Iceland,60,57,62,65,23,61,https://wefut.com/player/21/14133/patrik-gunnarsson
Karol Szymański,59,bronze,Poland,61,59,60,58,24,56,https://wefut.com/player/21/14123/karol-szymanski
Daniel Bielica,59,bronze,Poland,58,61,58,60,38,56,https://wefut.com/player/21/14119/daniel-bielica
Max Crocombe,59,bronzerare,New Zealand,59,57,56,60,47,57,https://wefut.com/player/21/13909/max-crocombe
Tsubasa Shibuya,59,bronze,Japan,59,57,64,59,28,58,https://wefut.com/player/21/14090/tsubasa-shibuya
Michael Cooper,59,bronze,England,59,60,57,58,30,58,https://wefut.com/player/21/14069/michael-cooper
Bram Verbong,59,bronze,Netherlands,62,60,61,59,26,54,https://wefut.com/player/21/14065/bram-verbong
Joël Kiassumbua,59,bronze,DR Congo,64,53,51,63,40,56,https://wefut.com/player/21/14056/joel-kiassumbua
Maximilian Engl,59,bronze,Germany,61,52,60,60,33,58,https://wefut.com/player/21/14049/maximilian-engl
Abdul Manaf Nurudeen,59,bronze,Ghana,65,57,58,63,22,53,https://wefut.com/player/21/14046/abdul-manaf-nurudeen
Brylon Petersen,59,bronze,South Africa,65,57,60,62,26,57,https://wefut.com/player/21/14035/brylon-petersen
Haruhiko Takimoto,59,bronze,Japan,62,57,59,64,19,53,https://wefut.com/player/21/13994/haruhiko-takimoto
Habib Al Watyan,59,bronze,Saudi Arabia,57,59,52,59,48,57,https://wefut.com/player/21/13987/habib-al-watyan
Liam Bossin,59,bronze,Republic of Ireland,59,57,55,60,46,57,https://wefut.com/player/21/13980/liam-bossin
Mathew Hudson,59,bronze,England,58,59,53,58,46,60,https://wefut.com/player/21/13965/mathew-hudson
Ahmad Al Ruhaili,59,bronze,Saudi Arabia,62,60,52,56,43,57,https://wefut.com/player/21/13956/ahmad-al-ruhaili
Esteban Salles,59,bronze,France,61,56,56,62,25,55,https://wefut.com/player/21/13945/esteban-salles
Callum Burton,59,bronze,England,63,57,61,60,42,58,https://wefut.com/player/21/13940/callum-burton
Thomas Hagelskjær,59,bronze,Denmark,58,56,61,61,38,59,https://wefut.com/player/21/13937/thomas-hagelskjaer
David Richards,59,bronze,Wales,60,55,56,61,35,57,https://wefut.com/player/21/13925/david-richards
Lewis Italiano,59,bronze,Australia,61,58,58,59,32,58,https://wefut.com/player/21/13917/lewis-italiano
Kim Da Sol,59,bronze,Korea Republic,59,59,61,56,39,60,https://wefut.com/player/21/13903/kim-da-sol
Mark Halstead,59,bronze,England,61,59,63,57,49,56,https://wefut.com/player/21/13896/mark-halstead
Yang Qipeng,59,bronze,China PR,57,55,61,58,41,59,https://wefut.com/player/21/13889/yang-qipeng
Michael Gurski,59,bronze,Germany,53,63,38,57,26,62,https://wefut.com/player/21/13885/michael-gurski
Sam Russell,59,bronze,England,56,60,58,58,31,60,https://wefut.com/player/21/13884/sam-russell
Wellington Ramírez,58,swap2,Ecuador,55,59,57,58,22,57,https://wefut.com/player/21/14689/wellington-ramirez
Kenneth Córdova,58,swap,United States,55,58,54,60,44,59,https://wefut.com/player/21/14647/kenneth-cordova
Francisco Casanova,58,swap,Uruguay,57,52,60,62,22,55,https://wefut.com/player/21/14642/francisco-casanova
Dillon Barnes,58,bronzerare,England,61,56,54,61,59,55,https://wefut.com/player/21/19457/dillon-barnes
Dillon Barnes,58,bronzerare,England,61,56,54,61,59,55,https://wefut.com/player/21/19441/dillon-barnes
George Micle,58,bronzerare,Romania,63,52,54,62,22,51,https://wefut.com/player/21/14705/george-micle
Jordi van Stappershoef,58,bronzerare,Netherlands,59,55,56,62,32,57,https://wefut.com/player/21/14590/jordi-van-stappershoef
Malcolm Barcola,58,bronzerare,Togo,59,54,50,63,24,59,https://wefut.com/player/21/14581/malcolm-barcola
Dominik Sváček,58,bronzerare,Czech Republic,52,57,59,67,27,54,https://wefut.com/player/21/14540/dominik-svacek
Lévi Ntumba,58,bronzerare,France,58,55,56,62,23,55,https://wefut.com/player/21/14526/levi-ntumba
Adam Pearce,58,bronzerare,Australia,60,63,60,58,37,50,https://wefut.com/player/21/14385/adam-pearce
Frederik Schram,58,bronzerare,Iceland,59,56,60,58,42,54,https://wefut.com/player/21/14382/frederik-schram
Dillon Barnes,58,bronzerare,England,61,56,54,61,59,55,https://wefut.com/player/21/14367/dillon-barnes
Liu Zhenli,58,bronzerare,China PR,59,59,56,54,51,59,https://wefut.com/player/21/14342/liu-zhenli
Mirel Bolboașă,58,bronze,Romania,56,60,55,57,35,58,https://wefut.com/player/21/14687/mirel-bolboasa
Yakup Mert Çakır,58,bronze,Turkey,57,61,59,57,21,54,https://wefut.com/player/21/14682/yakup-mert-cakir
Jorge Vieira,58,bronze,Portugal,62,61,53,58,21,55,https://wefut.com/player/21/14630/jorge-vieira
Konstantinos Tzolakis,58,bronze,Greece,61,56,50,62,29,51,https://wefut.com/player/21/14622/konstantinos-tzolakis
Teodor Axinte,58,bronze,Romania,59,58,53,58,17,56,https://wefut.com/player/21/14609/teodor-axinte
Omer Hanin,58,bronze,Israel,62,52,54,63,34,55,https://wefut.com/player/21/14595/omer-hanin
Horațiu Moldovan,58,bronze,Romania,57,57,61,57,40,56,https://wefut.com/player/21/14591/hora%C8%9Biu-moldovan
Thomas Secchi,58,bronze,France,61,54,55,62,31,56,https://wefut.com/player/21/14583/thomas-secchi
Kim Tae Gon,58,bronze,Korea Republic,56,58,56,56,45,57,https://wefut.com/player/21/14561/kim-tae-gon
Guo Wei,58,bronze,China PR,60,58,61,56,22,62,https://wefut.com/player/21/14559/guo-wei
Choi Young Eun,58,bronze,Korea Republic,58,58,47,61,19,54,https://wefut.com/player/21/14531/choi-young-eun
Luis Franco,58,swap,Paraguay,60,57,58,58,28,56,https://wefut.com/player/21/14517/leon-schaffran
Kasper Thiesson Kristensen,58,bronze,Denmark,61,55,60,59,28,58,https://wefut.com/player/21/14480/kasper-thiesson-kristensen
Killian Le Roy,58,bronze,France,58,58,59,59,33,59,https://wefut.com/player/21/14470/killian-le-roy
Max Sprang,58,bronze,Germany,58,61,57,54,17,53,https://wefut.com/player/21/14464/max-sprang
Abdulsamed Damlu,58,bronze,Turkey,57,60,53,58,24,55,https://wefut.com/player/21/14460/abdulsamed-damlu
Lee Jun,58,bronze,Korea Republic,62,56,63,62,26,60,https://wefut.com/player/21/14454/lee-jun
Shunta Awaka,58,bronze,Japan,56,59,54,58,30,53,https://wefut.com/player/21/14448/shunta-awaka
Jonas Dakir,58,bronze,Denmark,59,56,53,58,18,57,https://wefut.com/player/21/14443/jonas-dakir
Michael Fabrie,58,bronze,Netherlands,55,56,63,60,21,60,https://wefut.com/player/21/14434/michael-fabrie
Franco Pizzicanella,58,bronze,Argentina,57,58,61,56,34,53,https://wefut.com/player/21/14419/franco-pizzicanella
Kei Ishikawa,58,bronze,Japan,59,60,55,59,22,51,https://wefut.com/player/21/14417/kei-ishikawa
Sam Hornby,58,bronze,England,60,58,61,60,46,57,https://wefut.com/player/21/14400/sam-hornby
Magnus Norman,58,bronze,England,58,60,55,56,25,56,https://wefut.com/player/21/14399/magnus-norman
Rafał Leszczyński,58,bronze,Poland,62,54,58,59,38,56,https://wefut.com/player/21/14398/rafal-leszczynski
Dawood Al Saeed,58,bronze,Saudi Arabia,60,55,56,59,39,57,https://wefut.com/player/21/14394/dawood-al-saeed
Aaron McCarey,58,bronze,Republic of Ireland,59,55,57,60,35,56,https://wefut.com/player/21/14352/aaron-mccarey
Zhou Yajun,58,bronze,China PR,57,57,52,58,51,59,https://wefut.com/player/21/14348/zhou-yajun
Han Feng,58,bronze,China PR,59,55,58,57,51,55,https://wefut.com/player/21/14344/han-feng
Fahad Al Shammari,58,bronze,Saudi Arabia,58,56,55,60,30,57,https://wefut.com/player/21/14341/fahad-al-shammari
Ivan Mayta,57,swap,Peru,61,55,48,56,27,53,https://wefut.com/player/21/15020/ivan-mayta
Jan de Boer,57,bronzerare,Netherlands,58,55,57,55,18,58,https://wefut.com/player/21/14980/jan-de-boer
Andrei Cristea,57,bronzerare,Romania,58,59,59,58,24,52,https://wefut.com/player/21/14919/andrei-cristea
Yahia Fofana,57,bronzerare,France,61,55,54,58,41,60,https://wefut.com/player/21/14846/yahia-fofana
Justin Vom Steeg,57,bronzerare,United States,59,60,54,57,27,52,https://wefut.com/player/21/14793/justin-vom-steeg
Nikola Tzanev,57,bronzerare,New Zealand,57,55,54,59,46,55,https://wefut.com/player/21/14770/nikola-tzanev
Leon Schaffran,58,bronze,Germany,62,61,59,59,49,58,https://wefut.com/player/21/14745/liu-weiguo
Rene Gilmartin,57,bronzerare,Republic of Ireland,63,56,56,57,53,56,https://wefut.com/player/21/14724/rene-gilmartin
Carl Klaus,57,bronze,Germany,57,60,58,53,26,56,https://wefut.com/player/21/22869/carl-klaus
Ianoș Brînză,57,bronze,Moldova,57,58,57,60,35,54,https://wefut.com/player/21/22868/ianos-brinza
Aidan Stone,57,bronze,England,61,55,61,56,36,54,https://wefut.com/player/21/22864/aidan-stone
Billy Crellin,57,bronze,England,58,56,57,60,33,55,https://wefut.com/player/21/22862/billy-crellin
Kim Jung Ho,57,bronze,Korea Republic,59,59,49,59,25,55,https://wefut.com/player/21/19463/kim-jung-ho
James Delianov,57,bronze,Australia,56,58,59,58,25,57,https://wefut.com/player/21/18282/james-delianov
Mihai Cotolan,57,bronze,Romania,59,56,58,58,37,53,https://wefut.com/player/21/15054/mihai-cotolan
Héctor Holguín,57,bronze,United States,55,55,52,56,50,60,https://wefut.com/player/21/15049/hector-holguin
Eduardo Bravo,57,bronze,Mexico,58,55,60,60,29,58,https://wefut.com/player/21/15044/eduardo-bravo
Justin Ospelt,57,bronze,Liechtenstein,60,56,55,57,49,55,https://wefut.com/player/21/15038/justin-ospelt
Rik Vercauteren,57,bronze,Belgium,62,53,57,62,21,52,https://wefut.com/player/21/15030/rik-vercauteren
Taiki Yamada,57,bronze,Japan,58,52,53,63,22,58,https://wefut.com/player/21/15017/taiki-yamada
Ilias Karargyris,57,bronze,Greece,65,52,56,55,32,51,https://wefut.com/player/21/15013/ilias-karargyris
Senne Lammens,57,bronze,Belgium,64,56,49,63,21,43,https://wefut.com/player/21/14996/senne-lammens
Stefano Turati,57,bronze,Italy,62,51,49,60,26,55,https://wefut.com/player/21/14991/stefano-turati
Kim Jung Ho,57,bronze,Korea Republic,59,59,49,59,25,55,https://wefut.com/player/21/14982/kim-jung-ho
Mike Grim,57,bronze,Netherlands,58,59,53,55,16,58,https://wefut.com/player/21/14967/mike-grim
