Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Aqel Al Sahbi,61,CB,bronze,Saudi Arabia,73,28,37,36,61,66,https://wefut.com/player/14/10795/aqel-al-sahbi
Fahad Al Dosari,61,ST,bronze,Saudi Arabia,72,58,62,61,38,57,https://wefut.com/player/14/10740/fahad-al-dosari
Matija Dvorneković,61,ST,bronze,Croatia,67,60,46,60,34,60,https://wefut.com/player/14/10729/matija-dvornekovic
Cassio,61,ST,bronze,Brazil,66,53,44,63,36,61,https://wefut.com/player/14/10727/cassio
Matej Ižvolt,61,RM,bronze,Slovakia,62,49,62,60,49,54,https://wefut.com/player/14/10684/matej-izvolt
Farid El Alagui,61,ST,bronze,Morocco,71,54,38,57,39,61,https://wefut.com/player/14/10572/farid-el-alagui
Stjepan Vuleta,61,RM,bronze,Switzerland,72,56,57,61,46,60,https://wefut.com/player/14/10568/stjepan-vuleta
Maciej Gajos,61,CM,bronze,Poland,62,51,56,62,54,46,https://wefut.com/player/14/10551/maciej-gajos
Georges Gope-Fenepej,61,ST,bronze,New Caledonia,72,55,38,56,37,71,https://wefut.com/player/14/10543/georges-gope-fenepej
Siebe Schrijvers,61,ST,bronze,Belgium,74,60,53,64,36,62,https://wefut.com/player/14/10509/siebe-schrijvers
Rasmus Thelander,61,CB,bronze,Denmark,66,28,55,38,61,59,https://wefut.com/player/14/10495/rasmus-thelander
Senad Karahmet,61,LB,bronze,Bosnia Herzegovina,65,36,62,63,62,56,https://wefut.com/player/14/10440/senad-karahmet
Donervon Daniels,61,CB,bronze,England,53,28,36,34,60,67,https://wefut.com/player/14/10433/donervon-daniels
Ahmed Al Mubarak,61,LM,bronze,Saudi Arabia,79,47,57,63,47,50,https://wefut.com/player/14/10371/ahmed-al-mubarak
Waled Abdrabah,61,CB,bronze,Saudi Arabia,58,26,38,31,63,68,https://wefut.com/player/14/10303/waled-abdrabah
Eysa Al Mahyani,61,ST,bronze,Saudi Arabia,66,54,36,53,41,64,https://wefut.com/player/14/10285/eysa-al-mahyani
Abdoh Bernaoy,61,CB,bronze,Saudi Arabia,51,41,46,43,62,67,https://wefut.com/player/14/10269/abdoh-bernaoy
Mitchell Paulissen,61,CAM,bronze,Netherlands,62,50,64,64,58,53,https://wefut.com/player/14/10262/mitchell-paulissen
Baptiste Aloé,61,CB,bronze,France,59,32,43,40,60,64,https://wefut.com/player/14/10255/baptiste-aloe
Jürgen Mössmer,61,CB,bronze,Germany,68,30,52,54,61,64,https://wefut.com/player/14/10222/jurgen-mossmer
Quique Rivero,61,CM,bronze,Spain,64,41,62,60,52,52,https://wefut.com/player/14/10199/quique-rivero
Jordy van Deelen,61,RB,bronze,Netherlands,71,32,54,61,56,58,https://wefut.com/player/14/10193/jordy-van-deelen
Heiner Mora,61,RB,bronze,Costa Rica,68,44,58,59,61,59,https://wefut.com/player/14/10186/heiner-mora
Cameron Howieson,61,CAM,bronze,New Zealand,71,53,60,60,49,61,https://wefut.com/player/14/10178/cameron-howieson
Gbenga Arokoyo,61,CB,bronze,Nigeria,60,31,39,29,57,66,https://wefut.com/player/14/10136/gbenga-arokoyo
Bartosz Żurek,61,RW,bronze,Poland,73,48,58,64,43,54,https://wefut.com/player/14/10127/bartosz-zurek
Andreas Blomqvist,61,CM,bronze,Sweden,68,55,62,65,47,42,https://wefut.com/player/14/10119/andreas-blomqvist
Alexy Bosetti,61,RW,bronze,France,79,59,48,65,36,49,https://wefut.com/player/14/10032/alexy-bosetti
Marvin Iraheta,61,CDM,bronze,El Salvador,67,51,57,65,62,52,https://wefut.com/player/14/10022/marvin-iraheta
Papa Aliouane Diouf,61,RM,bronze,Cameroon,78,56,52,65,37,54,https://wefut.com/player/14/9909/papa-aliouane-diouf
Sebastian Andersson,61,ST,bronze,Sweden,69,57,39,57,40,66,https://wefut.com/player/14/9908/sebastian-andersson
Dominic Samuel,61,ST,bronze,England,69,56,42,57,37,61,https://wefut.com/player/14/9859/dominic-samuel
Pere,61,RB,bronze,Spain,69,37,58,64,58,58,https://wefut.com/player/14/9813/pere
Patrick Bamford,61,ST,bronze,England,68,57,47,61,45,55,https://wefut.com/player/14/9808/patrick-bamford
Kang Min Woo,61,LB,bronze,Korea Republic,66,30,54,57,62,63,https://wefut.com/player/14/9789/kang-min-woo
Arnor Adalsteinsson,61,RB,bronze,Iceland,67,44,55,43,62,62,https://wefut.com/player/14/9781/arnor-adalsteinsson
Patric,61,RB,bronze,Spain,61,36,60,50,61,62,https://wefut.com/player/14/9730/patric
Jed Wallace,61,RM,bronze,England,74,54,59,60,44,49,https://wefut.com/player/14/9704/jed-wallace
Adama Ba,61,ST,bronze,Mauritania,70,58,50,56,38,62,https://wefut.com/player/14/9696/adama-ba
Szymon Drewniak,61,CDM,bronze,Poland,66,50,57,59,60,60,https://wefut.com/player/14/9687/szymon-drewniak
Cauley Woodrow,61,ST,bronze,England,74,56,44,56,38,64,https://wefut.com/player/14/9682/cauley-woodrow
Liam Marrs,61,RB,bronze,England,58,33,39,53,65,58,https://wefut.com/player/14/9677/liam-marrs
Simon Lundevall,61,LM,bronze,Sweden,74,51,54,67,43,37,https://wefut.com/player/14/9669/simon-lundevall
Daan Disveld,61,RB,bronze,Netherlands,62,35,60,59,62,65,https://wefut.com/player/14/9663/daan-disveld
James Husband,61,LB,bronze,England,69,38,54,63,59,56,https://wefut.com/player/14/9623/james-husband
Mason Bennett,61,ST,bronze,England,73,56,54,65,51,57,https://wefut.com/player/14/9587/mason-bennett
Soufian Benyamina,61,ST,bronze,Germany,60,57,41,57,38,69,https://wefut.com/player/14/9579/soufian-benyamina
Daniele Baselli,61,CM,bronze,Italy,74,40,60,62,55,58,https://wefut.com/player/14/9571/daniele-baselli
Massimo Luongo,61,CM,bronze,Australia,71,48,64,61,56,62,https://wefut.com/player/14/9549/massimo-luongo
Park Seung Il,61,RM,bronze,Korea Republic,79,40,64,62,42,58,https://wefut.com/player/14/9540/park-seung-il
Yuta Baba,61,CAM,bronze,Japan,63,51,63,62,45,43,https://wefut.com/player/14/9538/yuta-baba
Filip Twardzik,61,CM,bronze,Czech Republic,65,47,63,60,58,57,https://wefut.com/player/14/9518/filip-twardzik
Emyr Huws,61,CM,bronze,Wales,71,44,62,62,60,54,https://wefut.com/player/14/9506/emyr-huws
Ryan Williams,61,RM,bronze,Australia,77,50,52,67,34,38,https://wefut.com/player/14/9439/ryan-williams
Sidy Koné,61,CDM,bronze,Mali,67,44,59,60,64,61,https://wefut.com/player/14/9436/sidy-kone
James Baxendale,61,RM,bronze,England,72,58,54,67,38,43,https://wefut.com/player/14/9342/james-baxendale
Ben Nugent,61,CB,bronze,England,59,33,36,28,61,64,https://wefut.com/player/14/9324/ben-nugent
Conor Newton,61,CM,bronze,England,62,53,62,65,62,61,https://wefut.com/player/14/9289/conor-newton
Alexi Peuget,61,CDM,bronze,France,54,50,53,48,61,69,https://wefut.com/player/14/9224/alexi-peuget
Álex Menéndez,61,LB,bronze,Spain,75,52,55,57,60,60,https://wefut.com/player/14/9206/alex-menendez
Frédéric Veseli,61,CB,bronze,Switzerland,68,26,34,38,60,60,https://wefut.com/player/14/9124/frederic-veseli
Nikolay Markov,61,RB,bronze,Uzbekistan,45,52,56,56,62,59,https://wefut.com/player/14/9098/nikolay-markov
Ismaël Diomandé,61,CDM,bronze,Ivory Coast,66,36,61,60,60,62,https://wefut.com/player/14/9050/ismael-diomande
Curtis Good,61,CB,bronze,Australia,57,33,55,45,59,66,https://wefut.com/player/14/8997/curtis-good
Kim Jae Woong,61,CAM,bronze,Korea Republic,74,55,52,62,39,64,https://wefut.com/player/14/8933/kim-jae-woong
Lee Jong Ho,61,CF,bronze,Korea Republic,80,60,47,59,41,69,https://wefut.com/player/14/8929/lee-jong-ho
Kim Oh Gyu,61,CB,bronze,Korea Republic,59,43,61,39,63,71,https://wefut.com/player/14/8837/kim-oh-gyu
Adam Taggart,61,ST,bronze,Australia,78,58,57,66,43,54,https://wefut.com/player/14/8819/adam-taggart
David Juncá,61,LB,bronze,Spain,78,46,47,53,60,59,https://wefut.com/player/14/8771/david-junca
Richie Towell,61,CM,bronze,Republic of Ireland,71,56,60,58,63,54,https://wefut.com/player/14/8760/richie-towell
Hugues Wembangomo,61,RB,bronze,Norway,71,43,53,45,65,69,https://wefut.com/player/14/8712/hugues-wembangomo
Magnar Ødegaard,61,CB,bronze,Norway,69,28,47,53,62,63,https://wefut.com/player/14/8711/magnar-odegaard
Matthías Vilhjálmsson,61,CF,bronze,Iceland,75,57,59,62,40,61,https://wefut.com/player/14/8679/matthias-vilhjalmsson
Cristobal,61,CAM,bronze,Spain,66,53,56,67,34,43,https://wefut.com/player/14/8653/cristobal
Daniel Antunez,61,CDM,bronze,United States,34,49,61,60,59,59,https://wefut.com/player/14/8613/daniel-antunez
Nicky Ajose,61,ST,bronze,England,80,60,45,62,38,60,https://wefut.com/player/14/8586/nicky-ajose
Steven Zellner,61,CDM,bronze,Germany,54,54,58,61,61,68,https://wefut.com/player/14/8548/steven-zellner
Campabadal,61,RB,bronze,Spain,76,26,54,43,59,63,https://wefut.com/player/14/8514/campabadal
Charlie Took,61,CB,bronze,Cameroon,61,34,48,44,61,64,https://wefut.com/player/14/8478/charlie-took
Steven Lawless,61,RW,bronze,Scotland,73,58,53,65,34,49,https://wefut.com/player/14/8415/steven-lawless
Max Ehmer,61,CB,bronze,England,59,33,36,28,61,64,https://wefut.com/player/14/9324/ben-nugent
Kieron Freeman,61,RB,bronze,Wales,68,46,56,57,61,62,https://wefut.com/player/14/8376/kieron-freeman
Conor Thomas,61,CM,bronze,England,70,48,64,55,60,60,https://wefut.com/player/14/8368/conor-thomas
Tom Parkes,61,CB,bronze,England,65,34,49,51,61,66,https://wefut.com/player/14/7382/tom-parkes
Darnel Situ,61,CB,bronze,France,45,31,51,40,63,66,https://wefut.com/player/14/7369/darnel-situ
Darryl Westlake,61,RB,bronze,England,72,30,60,61,61,58,https://wefut.com/player/14/7279/darryl-westlake
Billy Kee,61,ST,bronze,Northern Ireland,59,58,48,51,43,70,https://wefut.com/player/14/7246/billy-kee
Jack Hingert,61,RB,bronze,Australia,73,36,62,61,62,60,https://wefut.com/player/14/7226/jack-hingert
Dinis,61,CM,bronze,Portugal,60,49,61,58,60,66,https://wefut.com/player/14/7216/dinis
Edu Ramos,61,CDM,bronze,Spain,69,45,61,54,61,43,https://wefut.com/player/14/7203/edu-ramos
Yoann Arquin,61,ST,bronze,France,76,58,53,61,40,64,https://wefut.com/player/14/7177/yoann-arquin
Oliver Feldballe,61,LW,bronze,Denmark,77,49,55,63,41,48,https://wefut.com/player/14/7136/oliver-feldballe
Alberto Gerbo,61,CM,bronze,Italy,75,53,59,66,51,53,https://wefut.com/player/14/7088/alberto-gerbo
Marin Leovac,61,LB,bronze,Croatia,80,30,52,59,61,54,https://wefut.com/player/14/7082/marin-leovac
Martin Svensson,61,ST,bronze,Denmark,78,58,53,65,44,58,https://wefut.com/player/14/7036/martin-svensson
Artur Lenartowski,61,CDM,bronze,Poland,34,56,62,60,57,58,https://wefut.com/player/14/6997/artur-lenartowski
Luca Ricci,61,CB,bronze,Italy,54,33,48,50,62,66,https://wefut.com/player/14/6979/luca-ricci
Dennis Riemer,61,RB,bronze,Germany,69,37,53,58,61,62,https://wefut.com/player/14/6941/dennis-riemer
Osama Malik,61,CDM,bronze,Australia,69,45,59,63,62,65,https://wefut.com/player/14/6936/osama-malik
Andrew Little,61,ST,bronze,Northern Ireland,70,60,48,51,52,62,https://wefut.com/player/14/6927/andrew-little
Paul Downing,61,CB,bronze,England,66,37,54,44,62,69,https://wefut.com/player/14/6885/paul-downing
Ben Reeves,61,LM,bronze,England,73,44,60,64,51,54,https://wefut.com/player/14/6880/ben-reeves
Josmar,61,RW,bronze,Venezuela,72,51,54,62,37,37,https://wefut.com/player/14/6852/josmar
Philipp Huspek,61,LM,bronze,Austria,76,45,57,63,33,47,https://wefut.com/player/14/6849/philipp-huspek
Rhyan Grant,61,RB,bronze,Australia,71,49,56,60,63,60,https://wefut.com/player/14/6826/rhyan-grant
Markus Gustafsson,61,CM,bronze,Sweden,69,51,64,60,45,40,https://wefut.com/player/14/6815/markus-gustafsson
Mauricio Albornoz,61,CM,bronze,Sweden,62,57,57,59,58,67,https://wefut.com/player/14/6804/mauricio-albornoz
Tim Björkström,61,RB,bronze,Sweden,65,35,54,53,61,56,https://wefut.com/player/14/6797/tim-bjorkstrom
Zenon Caravella,61,CM,bronze,Australia,67,56,58,66,53,50,https://wefut.com/player/14/6769/zenon-caravella
Park Min,61,CB,bronze,Korea Republic,47,47,45,52,62,66,https://wefut.com/player/14/6736/park-min
Sayyaf Al Bishi,61,CB,bronze,Saudi Arabia,50,46,37,46,60,68,https://wefut.com/player/14/6684/sayyaf-al-bishi
Abdulmutalib Al Traidi,61,RB,bronze,Saudi Arabia,63,49,54,48,60,58,https://wefut.com/player/14/6680/abdulmutalib-al-traidi
Emil Salomonsson,61,RB,bronze,Sweden,79,38,59,59,59,53,https://wefut.com/player/14/6631/emil-salomonsson
Tom Adeyemi,61,CM,bronze,England,69,52,56,61,52,52,https://wefut.com/player/14/6624/tom-adeyemi
Darrius Barnes,61,CB,bronze,United States,66,42,49,53,63,68,https://wefut.com/player/14/6576/darrius-barnes
Kassim Doumbia,61,CB,bronze,Mali,59,32,31,33,62,70,https://wefut.com/player/14/6513/kassim-doumbia
Marcel Ziegl,61,CDM,bronze,Austria,70,51,60,65,60,64,https://wefut.com/player/14/6494/marcel-ziegl
Matt Kassel,61,CAM,bronze,United States,69,59,63,62,53,52,https://wefut.com/player/14/6485/matt-kassel
Jeremy Hall,61,CM,bronze,United States,79,55,61,65,62,61,https://wefut.com/player/14/6480/jeremy-hall
Jordan Bowery,61,ST,bronze,England,79,55,53,64,42,59,https://wefut.com/player/14/6401/jordan-bowery
Gertjan Martens,61,CB,bronze,Belgium,59,55,58,48,61,64,https://wefut.com/player/14/6361/gertjan-martens
Vincent Manceau,61,CDM,bronze,France,56,35,59,53,60,63,https://wefut.com/player/14/6346/vincent-manceau
Mario Pacilli,61,RM,bronze,Italy,75,51,58,62,44,56,https://wefut.com/player/14/6316/mario-pacilli
Ryan McGivern,61,LB,bronze,Northern Ireland,71,39,60,51,61,66,https://wefut.com/player/14/6278/ryan-mcgivern
Bonaque,61,CB,bronze,Spain,63,33,34,50,61,68,https://wefut.com/player/14/6134/bonaque
Jonathan Kodjia,61,ST,bronze,Ivory Coast,77,54,38,65,41,67,https://wefut.com/player/14/6109/jonathan-kodjia
Gaëtan Belaud,61,RB,bronze,France,73,47,54,63,61,60,https://wefut.com/player/14/6090/gaetan-belaud
Florian Riedel,61,RB,bronze,Germany,77,43,59,60,61,57,https://wefut.com/player/14/6087/florian-riedel
Xavier Luissint,61,RB,bronze,France,75,51,58,57,60,62,https://wefut.com/player/14/6081/xavier-luissint
Eloi Amagat,61,CM,bronze,Spain,58,56,63,54,57,53,https://wefut.com/player/14/6024/eloi-amagat
Romain Inez,61,RB,bronze,France,57,30,60,44,63,60,https://wefut.com/player/14/6020/romain-inez
Liam Sercombe,61,CM,bronze,England,76,56,62,61,55,56,https://wefut.com/player/14/5989/liam-sercombe
David Ulm,61,LM,bronze,France,77,60,54,67,37,52,https://wefut.com/player/14/5955/david-ulm
Brian Easton,61,LB,bronze,Scotland,66,27,56,55,61,66,https://wefut.com/player/14/5943/brian-easton
Leonhard Kaufmann,61,RB,bronze,Austria,78,38,61,64,61,58,https://wefut.com/player/14/5846/leonhard-kaufmann
Carlos Gutiérrez,61,LWB,bronze,Mexico,74,53,62,66,55,54,https://wefut.com/player/14/5795/carlos-gutierrez
Cho Yong Tae,61,RW,bronze,Korea Republic,76,59,57,60,46,53,https://wefut.com/player/14/5782/cho-yong-tae
David McAllister,61,CM,bronze,Republic of Ireland,64,55,62,57,54,61,https://wefut.com/player/14/5747/david-mcallister
Bobby Grant,61,CF,bronze,England,71,60,56,62,44,53,https://wefut.com/player/14/5696/bobby-grant
Ryan Miller,61,RB,bronze,United States,68,41,53,56,64,60,https://wefut.com/player/14/5669/ryan-miller
Wilfried Domoraud,61,LW,bronze,France,77,60,58,65,41,63,https://wefut.com/player/14/5604/wilfried-domoraud
Antonio Pedroza,61,ST,bronze,England,67,60,57,60,37,67,https://wefut.com/player/14/5583/antonio-pedroza
Adam Coombes,61,ST,bronze,England,74,57,36,54,38,64,https://wefut.com/player/14/5572/adam-coombes
Lee Collins,61,CB,bronze,England,68,27,51,50,63,62,https://wefut.com/player/14/5531/lee-collins
Deniz Kadah,61,ST,bronze,Turkey,66,57,50,61,39,65,https://wefut.com/player/14/5506/deniz-kadah
Niccolò Galli,61,CM,bronze,Italy,67,48,62,62,47,42,https://wefut.com/player/14/5496/niccolo-galli
Daniel Gołębiewski,61,ST,bronze,Poland,68,55,50,56,54,67,https://wefut.com/player/14/5492/daniel-golebiewski
Sebastian Ryall,61,CB,bronze,Australia,63,34,49,55,61,68,https://wefut.com/player/14/5487/sebastian-ryall
Neal Trotman,61,CB,bronze,England,67,29,50,41,62,70,https://wefut.com/player/14/5412/neal-trotman
Joe Partington,61,CDM,bronze,Wales,62,33,59,59,58,60,https://wefut.com/player/14/5397/joe-partington
Sammy Moore,61,CM,bronze,England,65,54,60,59,57,62,https://wefut.com/player/14/5378/sammy-moore
Julien Cetout,61,RB,bronze,France,67,32,62,57,65,52,https://wefut.com/player/14/5360/julien-cetout
Lasse Rise,61,ST,bronze,Denmark,73,58,51,63,37,55,https://wefut.com/player/14/5275/lasse-rise
Sal Zizzo,61,RM,bronze,United States,77,59,60,62,52,58,https://wefut.com/player/14/5263/sal-zizzo
Julius Perstaller,61,CF,bronze,Austria,77,61,58,66,39,62,https://wefut.com/player/14/5174/julius-perstaller
Jimmy Smith,61,CM,bronze,England,70,60,63,62,47,63,https://wefut.com/player/14/5130/jimmy-smith
Abu Ogogo,61,CDM,bronze,England,76,37,55,56,63,66,https://wefut.com/player/14/5124/abu-ogogo
Sébastien Wüthrich,61,RM,bronze,Switzerland,68,44,61,59,51,54,https://wefut.com/player/14/5116/sebastien-wuthrich
Víctor Díaz,61,RB,bronze,Spain,71,51,56,57,59,58,https://wefut.com/player/14/5074/victor-diaz
Ashley Grimes,61,ST,bronze,England,75,58,52,61,40,54,https://wefut.com/player/14/5035/ashley-grimes
Neal Bishop,61,CM,bronze,England,56,52,58,59,60,66,https://wefut.com/player/14/5016/neal-bishop
Christian Ribeiro,61,RB,bronze,Wales,73,39,51,54,62,66,https://wefut.com/player/14/4987/christian-ribeiro
Chris Whelpdale,61,RM,bronze,England,72,57,58,59,59,60,https://wefut.com/player/14/4972/chris-whelpdale
François Bellugou,61,CB,bronze,France,57,35,62,53,60,64,https://wefut.com/player/14/4867/francois-bellugou
Jan Polák,61,CB,bronze,Czech Republic,36,40,46,46,62,61,https://wefut.com/player/14/4809/jan-polak
Abdullah Al Dosary,61,CDM,bronze,Saudi Arabia,71,47,54,56,62,61,https://wefut.com/player/14/4752/abdullah-al-dosary
Danny Woodards,61,RB,bronze,England,75,31,63,53,60,63,https://wefut.com/player/14/4690/danny-woodards
Reuben Reid,61,ST,bronze,England,77,55,51,62,44,64,https://wefut.com/player/14/4670/reuben-reid
Joris Sainati,61,RB,bronze,France,62,29,61,43,65,58,https://wefut.com/player/14/4638/joris-sainati
Tommy Rowe,61,LB,bronze,England,74,52,63,65,59,61,https://wefut.com/player/14/4620/tommy-rowe
Lars Fuhre,61,LW,bronze,Norway,70,53,49,67,52,59,https://wefut.com/player/14/4593/lars-fuhre
Piotr Kuklis,61,CAM,bronze,Poland,63,56,59,61,47,52,https://wefut.com/player/14/4585/piotr-kuklis
Scott Jamieson,61,LB,bronze,Australia,71,48,57,62,59,54,https://wefut.com/player/14/4563/scott-jamieson
Arturo Ledesma,61,LB,bronze,Mexico,54,38,61,53,63,64,https://wefut.com/player/14/4490/arturo-ledesma
Stephen Darby,61,RB,bronze,England,71,34,53,57,61,66,https://wefut.com/player/14/4489/stephen-darby
Phil Edwards,61,CB,bronze,England,65,36,43,39,63,70,https://wefut.com/player/14/4395/phil-edwards
Cédric Collet,61,CM,bronze,France,66,53,63,62,61,59,https://wefut.com/player/14/4303/cedric-collet
Andy Williams,61,ST,bronze,England,76,59,41,53,37,56,https://wefut.com/player/14/4295/andy-williams
Aurélien Boche,61,CB,bronze,France,66,54,59,53,62,59,https://wefut.com/player/14/4272/aurelien-boche
Johannes Rahn,61,RM,bronze,Germany,64,57,59,61,53,64,https://wefut.com/player/14/4255/johannes-rahn
Jesper Arvidsson,61,LB,bronze,Sweden,62,53,59,59,61,64,https://wefut.com/player/14/4235/jesper-arvidsson
Kim Young Sam,61,CDM,bronze,Korea Republic,76,47,59,56,61,65,https://wefut.com/player/14/4143/kim-young-sam
Kim Yong Tae,61,RW,bronze,Korea Republic,66,48,59,64,40,55,https://wefut.com/player/14/4133/kim-yong-tae
Jeon Kwang Hwan,61,RB,bronze,Korea Republic,75,40,50,61,62,49,https://wefut.com/player/14/4131/jeon-kwang-hwan
Colin Clark,61,LM,bronze,United States,73,56,58,65,54,52,https://wefut.com/player/14/4104/colin-clark
Mario Mutsch,61,RB,bronze,Luxemburg,59,54,62,58,60,63,https://wefut.com/player/14/4051/mario-mutsch
Lewis Stevenson,61,LB,bronze,Scotland,54,43,61,66,61,61,https://wefut.com/player/14/4034/lewis-stevenson
Kang Jin Ouk,61,LB,bronze,Korea Republic,72,38,61,57,62,62,https://wefut.com/player/14/4025/kang-jin-ouk
Michael Collins,61,CM,bronze,Republic of Ireland,60,57,60,58,57,54,https://wefut.com/player/14/3852/michael-collins
Phil Picken,61,RB,bronze,England,56,46,58,54,60,60,https://wefut.com/player/14/3845/phil-picken
Daniel,61,RB,bronze,Portugal,63,34,49,46,65,63,https://wefut.com/player/14/3835/daniel
Martin Spelmann,61,CM,bronze,Denmark,65,46,59,59,61,64,https://wefut.com/player/14/3815/martin-spelmann
Ludovic Guerriero,61,CDM,bronze,France,64,60,59,63,60,61,https://wefut.com/player/14/3648/ludovic-guerriero
Shaun Miller,61,ST,bronze,England,78,57,39,64,38,58,https://wefut.com/player/14/3549/shaun-miller
Connor Smith,61,CM,bronze,Republic of Ireland,67,53,58,65,50,51,https://wefut.com/player/14/3534/connor-smith
Mark Hughes,61,CB,bronze,England,59,37,44,35,64,63,https://wefut.com/player/14/3489/mark-hughes
Raffaele De Vita,61,LM,bronze,Italy,72,56,58,66,47,60,https://wefut.com/player/14/3482/raffaele-de-vita
Ben Purkiss,61,RB,bronze,England,64,27,54,51,61,63,https://wefut.com/player/14/3454/ben-purkiss
Jean-Louis Akpa Akpro,61,ST,bronze,France,77,55,44,58,41,64,https://wefut.com/player/14/3424/jean-louis-akpa-akpro
José Antonio Solano,61,CB,bronze,Spain,58,44,52,51,62,71,https://wefut.com/player/14/3368/jose-antonio-solano
Adrian Klepczyński,61,CB,bronze,Poland,57,42,46,44,63,56,https://wefut.com/player/14/3106/adrian-klepczynski
Steven Smith,61,LB,bronze,Scotland,62,60,60,60,62,60,https://wefut.com/player/14/3077/steven-smith
Stephen Jordan,61,LB,bronze,England,73,45,55,55,61,66,https://wefut.com/player/14/2997/stephen-jordan
Iacopo La Rocca,61,CDM,bronze,Italy,53,51,63,62,62,67,https://wefut.com/player/14/2993/iacopo-la-rocca
Benjamin Psaume,61,ST,bronze,France,67,57,61,66,45,59,https://wefut.com/player/14/2949/benjamin-psaume
Mark Quigley,61,ST,bronze,Republic of Ireland,78,57,38,60,41,62,https://wefut.com/player/14/2932/mark-quigley
Aaron Downes,61,CB,bronze,Australia,49,32,48,55,61,68,https://wefut.com/player/14/2867/aaron-downes
Kevan Hurst,61,RM,bronze,England,65,60,62,64,40,56,https://wefut.com/player/14/2854/kevan-hurst
Håkon Skogseid,61,RB,bronze,Norway,72,47,55,57,59,69,https://wefut.com/player/14/2801/hakon-skogseid
Pontus Segerström,61,CB,bronze,Sweden,61,44,51,47,60,68,https://wefut.com/player/14/2758/pontus-segerstrom
Antonio Galardo,61,CM,bronze,Italy,61,58,63,61,58,58,https://wefut.com/player/14/2755/antonio-galardo
Bernhard Schachner,61,CDM,bronze,Austria,65,45,60,60,59,60,https://wefut.com/player/14/2668/bernhard-schachner
Mario Reiter,61,CDM,bronze,Austria,65,49,58,59,63,65,https://wefut.com/player/14/2665/mario-reiter
Dean Shiels,61,CAM,bronze,Northern Ireland,72,56,56,64,43,44,https://wefut.com/player/14/2637/dean-shiels
Sandro Burki,61,CM,bronze,Switzerland,69,61,64,62,56,56,https://wefut.com/player/14/2617/sandro-burki
Florian Stahel,61,CB,bronze,Switzerland,72,48,56,58,57,69,https://wefut.com/player/14/2599/florian-stahel
Sean Dillon,61,CB,bronze,Republic of Ireland,71,39,59,66,62,64,https://wefut.com/player/14/2465/sean-dillon
Tobias Eriksson,61,CM,bronze,Sweden,62,55,59,59,54,55,https://wefut.com/player/14/2431/tobias-eriksson
Scott Vernon,61,ST,bronze,England,51,60,44,58,42,68,https://wefut.com/player/14/2405/scott-vernon
Chris Birchall,61,CM,bronze,Trinidad & Tobago,62,61,60,62,61,63,https://wefut.com/player/14/2404/chris-birchall
Andy Dorman,61,CM,bronze,England,65,61,59,61,59,65,https://wefut.com/player/14/2343/andy-dorman
Marcin Kaczmarek,61,LM,bronze,Poland,63,56,61,60,64,58,https://wefut.com/player/14/2263/marcin-kaczmarek
Marek Sokołowski,61,RB,bronze,Poland,61,48,61,57,61,52,https://wefut.com/player/14/2216/marek-sokolowski
Nicky Wroe,61,CM,bronze,England,67,60,61,62,50,55,https://wefut.com/player/14/2132/nicky-wroe
Gareth Evans,61,LM,bronze,England,78,61,48,63,48,68,https://wefut.com/player/14/2117/gareth-evans
Dominique Taboga,61,CB,bronze,Austria,67,32,51,51,61,66,https://wefut.com/player/14/2107/dominique-taboga
Jens Berthel Askou,61,CB,bronze,Denmark,61,26,28,32,62,70,https://wefut.com/player/14/2095/jens-berthel-askou
Jon McKain,61,CB,bronze,Australia,53,39,49,43,62,66,https://wefut.com/player/14/1909/jon-mckain
Rory Patterson,61,ST,bronze,Northern Ireland,62,61,44,55,41,62,https://wefut.com/player/14/1611/rory-patterson
Márcio,61,CM,bronze,Portugal,72,53,62,64,54,52,https://wefut.com/player/14/1467/marcio
James McEveley,61,LB,bronze,Scotland,64,46,58,58,63,65,https://wefut.com/player/14/1412/james-mceveley
Zander Diamond,61,CB,bronze,Scotland,55,39,39,45,63,70,https://wefut.com/player/14/1367/zander-diamond
Raffaele Rubino,61,ST,bronze,Italy,59,57,51,63,41,66,https://wefut.com/player/14/1293/raffaele-rubino
Lee Jong Min,61,RB,bronze,Korea Republic,71,55,59,58,58,70,https://wefut.com/player/14/1234/lee-jong-min
Han Jae Woong,61,RW,bronze,Korea Republic,75,55,58,61,52,58,https://wefut.com/player/14/1227/han-jae-woong
Craig Westcarr,61,CF,bronze,England,76,59,56,62,40,70,https://wefut.com/player/14/1064/craig-westcarr
Ian Henderson,61,RW,bronze,England,62,59,58,61,38,57,https://wefut.com/player/14/1037/ian-henderson
Mark Kerr,61,CM,bronze,Scotland,57,55,61,63,61,59,https://wefut.com/player/14/1034/mark-kerr
Mark Fotheringham,61,CM,bronze,Scotland,67,51,58,62,61,56,https://wefut.com/player/14/1008/mark-fotheringham
Fousseni Diawara,61,RB,bronze,Mali,66,45,57,51,63,70,https://wefut.com/player/14/982/fousseni-diawara
Albiol,61,RM,bronze,Spain,71,47,57,60,61,54,https://wefut.com/player/14/933/albiol
Luciano,61,CB,bronze,Spain,51,38,49,43,62,65,https://wefut.com/player/14/906/luciano
Paweł Strąk,61,CDM,bronze,Poland,37,53,59,48,65,65,https://wefut.com/player/14/855/pawel-strak
