Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Jake Hesketh,63,CAM,bronzerare,England,68,47,65,66,46,43,https://wefut.com/player/17/11538/jake-hesketh
Alejandro Navarro,63,CM,bronzerare,Mexico,60,51,64,69,40,58,https://wefut.com/player/17/11475/alejandro-navarro
Juanma,63,CF,bronzerare,Spain,72,55,63,65,23,44,https://wefut.com/player/17/11332/juanma
Bradford Jamieson IV,63,ST,bronzerare,United States,85,62,48,68,31,56,https://wefut.com/player/17/11327/bradford-jamieson-iv
Jeff Hardeveld,63,LB,bronzerare,Netherlands,57,39,58,60,66,62,https://wefut.com/player/17/11308/jeff-hardeveld
Abdullah Al Shamekh,63,LB,bronzerare,Saudi Arabia,82,28,46,61,60,64,https://wefut.com/player/17/11273/abdullah-al-shamekh
Omenuke Mfulu,63,CM,bronzerare,DR Congo,60,43,58,59,63,64,https://wefut.com/player/17/11182/omenuke-mfulu
Eero Markkanen,63,ST,bronzerare,Finland,65,62,49,53,31,71,https://wefut.com/player/17/11168/eero-markkanen
Dominic Calvert-Lewin,63,ST,bronzerare,England,81,61,47,65,30,59,https://wefut.com/player/17/11155/dominic-calvert-lewin
Miloš Veljković,63,CB,bronzerare,Serbia,55,28,44,45,64,65,https://wefut.com/player/17/11114/milos-veljkovic
Denis Kutin,63,RB,bronzerare,Russia,73,26,44,54,65,65,https://wefut.com/player/17/11073/denis-kutin
Julien Bègue,63,ST,bronzerare,France,74,65,54,65,23,39,https://wefut.com/player/17/11063/julien-begue
Ben Gladwin,63,CAM,bronzerare,England,68,58,61,64,54,74,https://wefut.com/player/17/11052/ben-gladwin
Niclas Eliasson,63,LM,bronzerare,Sweden,86,50,57,70,29,43,https://wefut.com/player/17/11031/niclas-eliasson
Devante Clut,63,CAM,bronzerare,Australia,68,64,58,64,43,50,https://wefut.com/player/17/11009/devante-clut
Bill Tuiloma,63,CDM,bronzerare,New Zealand,63,36,52,54,65,70,https://wefut.com/player/17/11006/bill-tuiloma
Josh Brownhill,63,CM,bronzerare,England,67,56,60,64,52,64,https://wefut.com/player/17/10950/josh-brownhill
Magomed Musalov,63,LB,bronzerare,Russia,77,44,51,66,62,57,https://wefut.com/player/17/10803/magomed-musalov
Patryk Fryc,63,RB,bronzerare,Poland,78,45,56,60,56,72,https://wefut.com/player/17/10736/patryk-fryc
Fabián Manzano,63,CM,bronzerare,Chile,68,51,62,58,63,64,https://wefut.com/player/17/10685/fabian-manzano
Jhoaho Hinestroza,63,RM,bronzerare,Colombia,91,54,50,67,25,53,https://wefut.com/player/17/10630/jhoaho-hinestroza
Clemente Palacios,63,ST,bronzerare,Colombia,70,65,53,56,22,70,https://wefut.com/player/17/10626/clemente-palacios
Reece Brown,63,CM,bronzerare,England,80,60,61,69,36,61,https://wefut.com/player/17/10616/reece-brown
Gary Fraser,63,CDM,bronzerare,Scotland,68,59,62,62,58,67,https://wefut.com/player/17/10507/gary-fraser
Roderick Miller,63,CB,bronzerare,Panama,50,38,43,42,64,72,https://wefut.com/player/17/10458/roderick-miller
Juan Kaprof,63,CAM,bronzerare,Argentina,71,63,50,66,26,67,https://wefut.com/player/17/10442/juan-kaprof
George Fochive,63,CDM,bronzerare,United States,67,39,49,62,22,39,https://wefut.com/player/17/10380/armando-vajushi
Gil Burón,63,RB,bronzerare,Mexico,70,42,57,65,59,53,https://wefut.com/player/17/10343/gil-buron
Uche Ikpeazu,63,ST,bronzerare,England,72,57,47,60,28,74,https://wefut.com/player/17/10301/uche-ikpeazu
Alejandro Gagliardi,63,RM,bronzerare,Argentina,69,51,58,63,62,62,https://wefut.com/player/17/10243/alejandro-gagliardi
Robbie Muirhead,63,ST,bronzerare,Scotland,62,65,45,61,23,62,https://wefut.com/player/17/10102/robbie-muirhead
Harrison Manzala,63,RM,bronzerare,DR Congo,84,63,51,67,48,69,https://wefut.com/player/17/9944/harrison-manzala
Yúber Asprilla,63,RM,bronzerare,Colombia,90,57,53,65,26,54,https://wefut.com/player/17/9819/yuber-asprilla
Héctor Urrego,63,CB,bronzerare,Colombia,61,28,40,47,62,77,https://wefut.com/player/17/9760/hector-urrego
Francisco Rodríguez,63,CDM,bronzerare,Colombia,53,37,52,53,65,71,https://wefut.com/player/17/9722/francisco-rodriguez
Edwards Jiménez,63,ST,bronzerare,Colombia,39,67,55,54,27,59,https://wefut.com/player/17/9656/edwards-jimenez
Thomas Lehne Olsen,63,ST,bronzerare,Norway,77,65,47,57,19,62,https://wefut.com/player/17/9541/thomas-lehne-olsen
Christie Elliott,63,LM,bronzerare,England,77,56,57,63,52,72,https://wefut.com/player/17/9480/christie-elliott
Jamie Hanson,63,CDM,bronzerare,England,63,47,60,52,64,67,https://wefut.com/player/17/9421/jamie-hanson
Ismael Tajouri-Shradi,63,RM,bronzerare,Libya,84,55,56,70,29,42,https://wefut.com/player/17/9394/ismael-tajouri-shradi
Armand Gnanduillet,63,ST,bronzerare,Ivory Coast,69,65,43,59,32,78,https://wefut.com/player/17/9298/armand-gnanduillet
Chad Barson,63,RB,bronzerare,United States,55,31,56,53,65,60,https://wefut.com/player/17/9245/chad-barson
Brian Idowu,63,LM,bronzerare,Russia,84,41,53,63,61,68,https://wefut.com/player/17/9038/brian-idowu
Michele Rigione,63,CB,bronzerare,Italy,58,42,35,42,64,69,https://wefut.com/player/17/8946/michele-rigione
Lehlogonolo Masalesa,63,CM,bronzerare,South Africa,68,47,59,69,64,58,https://wefut.com/player/17/8902/lehlogonolo-masalesa
Nawaf Al Subhi,63,CB,bronzerare,Saudi Arabia,65,42,42,48,60,74,https://wefut.com/player/17/8821/nawaf-al-subhi
Mahmood Moaaz Hasah,63,RB,bronzerare,Saudi Arabia,58,27,49,60,62,78,https://wefut.com/player/17/8820/mahmood-moaaz-hasah
Craig Jones,63,RB,bronzerare,Wales,74,55,64,65,57,58,https://wefut.com/player/17/8766/craig-jones
Edison Flores,63,LM,bronzerare,Peru,69,61,54,78,30,29,https://wefut.com/player/17/8765/edison-flores
Fawaz Fallatah,63,CB,bronzerare,Saudi Arabia,65,26,33,44,61,77,https://wefut.com/player/17/8731/fawaz-fallatah
Ali Ahmed Al Zaqan,63,RM,bronzerare,Saudi Arabia,85,61,53,66,20,57,https://wefut.com/player/17/8710/ali-ahmed-al-zaqan
Diogo Coelho,63,CB,bronzerare,Portugal,64,31,36,36,64,66,https://wefut.com/player/17/8642/diogo-coelho
Mathias Abero,63,LM,bronzerare,Uruguay,72,56,58,61,58,73,https://wefut.com/player/17/8632/mathias-abero
Najib Ammari,63,CM,bronzerare,Algeria,68,56,64,70,40,54,https://wefut.com/player/17/8601/najib-ammari
Maher Othman,63,CAM,bronzerare,Saudi Arabia,77,46,58,71,54,55,https://wefut.com/player/17/8513/maher-othman
Andy Kellett,63,LWB,bronzerare,England,77,32,49,69,59,59,https://wefut.com/player/17/8501/andy-kellett
Abdulrahim Jezawi,63,LM,bronzerare,Saudi Arabia,82,58,55,66,21,45,https://wefut.com/player/17/8494/abdulrahim-jezawi
Mory Koné,63,CB,bronzerare,France,62,27,31,47,62,77,https://wefut.com/player/17/8430/mory-kone
Tiécoro Keita,63,LB,bronzerare,Mali,85,56,50,71,56,63,https://wefut.com/player/17/8429/tiecoro-keita
Augusto,63,CM,bronzerare,Portugal,67,42,58,63,65,69,https://wefut.com/player/17/8331/augusto
David Moberg-Karlsson,63,RM,bronzerare,Sweden,82,63,51,66,20,49,https://wefut.com/player/17/8245/david-moberg-karlsson
Mohammed Al Qarni,63,CDM,bronzerare,Saudi Arabia,65,50,53,54,59,74,https://wefut.com/player/17/8220/mohammed-al-qarni
Sébastien Locigno,63,RB,bronzerare,Belgium,75,41,58,66,58,61,https://wefut.com/player/17/8095/sebastien-locigno
Adrian Marín,63,ST,bronzerare,Mexico,70,60,62,71,32,52,https://wefut.com/player/17/7976/adrian-marin
Rafael Garcia,63,CDM,bronzerare,United States,73,57,61,64,57,63,https://wefut.com/player/17/7973/rafael-garcia
Rafael Silva,63,LW,bronzerare,Brazil,68,61,58,70,29,65,https://wefut.com/player/17/7882/rafael-silva
Ole Amund Sveen,63,ST,bronzerare,Norway,78,60,55,58,56,67,https://wefut.com/player/17/7814/ole-amund-sveen
Adrián Calello,63,CM,bronzerare,Argentina,59,41,57,62,66,68,https://wefut.com/player/17/7783/adrian-calello
Daniel Berntsen,63,LM,bronzerare,Norway,70,66,58,67,38,49,https://wefut.com/player/17/7776/daniel-berntsen
Steven Almeida,63,LW,bronzerare,Mexico,71,57,61,67,31,58,https://wefut.com/player/17/7743/steven-almeida
Devante Cole,63,ST,bronzerare,England,92,62,43,62,22,57,https://wefut.com/player/17/7661/devante-cole
Joel Acosta,63,ST,bronzerare,Argentina,76,60,59,69,34,56,https://wefut.com/player/17/7653/joel-acosta
Piotr Mroziński,63,CDM,bronzerare,Poland,61,43,54,56,57,75,https://wefut.com/player/17/7580/piotr-mrozinski
Kevin Luckassen,63,ST,bronzerare,Netherlands,86,58,49,60,26,75,https://wefut.com/player/17/7558/kevin-luckassen
Massimiliano Busellato,63,CDM,bronzerare,Italy,76,52,64,68,50,71,https://wefut.com/player/17/7550/massimiliano-busellato
José Artiles,63,LM,bronzerare,Spain,89,52,54,70,17,36,https://wefut.com/player/17/7481/jose-artiles
Charlie Raglan,63,CB,bronzerare,England,70,32,40,42,60,76,https://wefut.com/player/17/7417/charlie-raglan
Adama Guira,63,CM,bronzerare,Burkina Faso,72,48,57,61,63,81,https://wefut.com/player/17/7414/adama-guira
Choi Jong Hoan,63,RB,bronzerare,Korea Republic,81,50,62,63,55,69,https://wefut.com/player/17/7311/choi-jong-hoan
Miłosz Przybecki,63,RM,bronzerare,Poland,93,55,54,64,43,55,https://wefut.com/player/17/7263/milosz-przybecki
Fernando Lewis,63,RB,bronzerare,Netherlands,81,58,58,68,58,60,https://wefut.com/player/17/7259/fernando-lewis
Steffen Lang,63,RB,bronzerare,Germany,66,48,58,65,61,58,https://wefut.com/player/17/7253/steffen-lang
Adedeji Oshilaja,63,CB,bronzerare,England,79,24,41,52,60,72,https://wefut.com/player/17/7240/adedeji-oshilaja
Joel Allansson,63,CM,bronzerare,Sweden,59,47,64,66,46,64,https://wefut.com/player/17/7200/joel-allansson
Adil Nabi,63,ST,bronzerare,England,66,60,56,68,27,61,https://wefut.com/player/17/7177/adil-nabi
Ryan Jackson,63,RB,bronzerare,England,83,43,51,63,55,70,https://wefut.com/player/17/7121/ryan-jackson
Darren Maatsen,63,RW,bronzerare,Netherlands,91,55,50,65,32,58,https://wefut.com/player/17/7079/darren-maatsen
Daniel Drescher,63,CB,bronzerare,Austria,38,23,40,40,59,76,https://wefut.com/player/17/7072/daniel-drescher
Daniel Devine,63,CB,bronzerare,Northern Ireland,72,32,40,47,64,64,https://wefut.com/player/17/6996/daniel-devine
Luke Norris,63,ST,bronzerare,England,66,64,47,59,20,66,https://wefut.com/player/17/6966/luke-norris
Samir Carruthers,63,CM,bronzerare,Republic of Ireland,69,57,62,69,46,64,https://wefut.com/player/17/6951/samir-carruthers
George Taft,63,CB,bronzerare,England,64,35,52,47,62,74,https://wefut.com/player/17/6904/george-taft
Roberto Lopes,63,CB,bronzerare,Republic of Ireland,54,30,51,51,60,76,https://wefut.com/player/17/6597/roberto-lopes
Mikkel Engvang Cramer,63,LM,bronzerare,Denmark,72,55,60,60,62,63,https://wefut.com/player/17/6492/mikkel-engvang-cramer
Simone Sini,63,LB,bronzerare,Italy,59,34,49,49,68,68,https://wefut.com/player/17/6437/simone-sini
Kim Do Youp,63,RW,bronzerare,Korea Republic,79,53,63,61,35,58,https://wefut.com/player/17/6277/kim-do-youp
Flavio Córdoba,63,CB,bronzerare,Colombia,42,29,39,30,62,79,https://wefut.com/player/17/6232/flavio-cordoba
Thomas Bergmann,63,RB,bronzerare,Austria,77,57,55,62,60,63,https://wefut.com/player/17/6211/thomas-bergmann
Maciej Jankowski,63,CAM,bronzerare,Poland,81,60,57,62,42,69,https://wefut.com/player/17/6158/maciej-jankowski
Jorge Espericueta,63,CM,bronzerare,Norway,72,63,61,64,44,60,https://wefut.com/player/17/6126/magnus-stamnestro
Alois Höller,63,RB,bronzerare,Austria,75,45,57,54,57,80,https://wefut.com/player/17/5964/alois-holler
Anton Lans,63,CB,bronzerare,Sweden,70,44,54,50,62,63,https://wefut.com/player/17/5901/anton-lans
Tom Eaves,63,ST,bronzerare,England,53,63,38,58,35,74,https://wefut.com/player/17/5647/tom-eaves
Paris Cowan-Hall,63,RM,bronzerare,England,90,58,52,65,37,57,https://wefut.com/player/17/5613/paris-cowan-hall
Lars Sætra,63,CB,bronzerare,Norway,48,38,43,37,62,74,https://wefut.com/player/17/5544/lars-saetra
John Marquis,63,ST,bronzerare,England,68,59,45,58,36,84,https://wefut.com/player/17/5468/john-marquis
Harry Davis,63,CB,bronzerare,England,54,34,41,41,64,68,https://wefut.com/player/17/5407/harry-davis
Adrian Błąd,63,RM,bronzerare,Poland,88,58,50,66,49,53,https://wefut.com/player/17/5403/adrian-blad
Yamith Cuesta,63,CB,bronzerare,Colombia,46,31,42,40,62,76,https://wefut.com/player/17/5397/yamith-cuesta
Grant Gillespie,63,CDM,bronzerare,Scotland,66,31,59,62,58,75,https://wefut.com/player/17/5240/grant-gillespie
Kyrylo Kovalchuk,63,CM,bronzerare,Ukraine,66,64,64,65,58,62,https://wefut.com/player/17/5158/kyrylo-kovalchuk
Kantemir Berkhamov,63,CM,bronzerare,Russia,68,63,65,65,55,56,https://wefut.com/player/17/5128/kantemir-berkhamov
Ben Reeves,63,CAM,bronzerare,Northern Ireland,73,61,59,66,54,60,https://wefut.com/player/17/4963/ben-reeves
Mauricio Albornoz,63,CB,bronzerare,Sweden,58,53,58,57,58,75,https://wefut.com/player/17/4892/mauricio-albornoz
Genaro Snijders,63,ST,bronzerare,Netherlands,89,61,51,68,24,46,https://wefut.com/player/17/4793/genaro-snijders
Hope Akpan,63,CM,bronzerare,Nigeria,68,55,58,64,65,76,https://wefut.com/player/17/4581/hope-akpan
Joss Labadie,63,CM,bronzerare,England,69,55,62,61,58,82,https://wefut.com/player/17/4575/joss-labadie
Peter Hackenberg,63,CB,bronzerare,Germany,48,27,42,42,62,75,https://wefut.com/player/17/4346/peter-hackenberg
Alex MacDonald,63,RM,bronzerare,Scotland,71,60,57,62,42,76,https://wefut.com/player/17/4252/alex-macdonald
Adam Chapman,63,CDM,bronzerare,Northern Ireland,63,49,64,59,55,75,https://wefut.com/player/17/4101/adam-chapman
Kristian Dennis,63,ST,bronzerare,England,65,66,46,60,35,64,https://wefut.com/player/17/4004/kristian-dennis
Evgeniy Balyaykin,63,CDM,bronzerare,Russia,59,62,62,61,62,64,https://wefut.com/player/17/3954/evgeniy-balyaykin
Niall Canavan,63,CB,bronzerare,Republic of Ireland,54,16,28,35,64,70,https://wefut.com/player/17/3923/niall-canavan
Emil Lyng,63,LM,bronzerare,Denmark,70,56,55,66,31,67,https://wefut.com/player/17/3863/emil-lyng
Magnus Stamnestrø,63,CM,bronzerare,Norway,55,55,59,60,58,78,https://wefut.com/player/17/3737/james-dunne
John Akinde,63,ST,bronzerare,England,81,59,44,53,32,82,https://wefut.com/player/17/3718/john-akinde
Prince Buaben,63,CM,bronzerare,Ghana,71,58,60,65,58,71,https://wefut.com/player/17/3631/prince-buaben
Michael Coulson,63,LM,bronzerare,England,61,65,60,66,31,69,https://wefut.com/player/17/3602/michael-coulson
Stephen McGinn,63,CM,bronzerare,Scotland,53,62,63,64,44,67,https://wefut.com/player/17/3595/stephen-mcginn
Erik Paartalu,63,CDM,bronzerare,Australia,62,56,56,53,62,76,https://wefut.com/player/17/3578/erik-paartalu
Rolf Daniel Vikstøl,63,CB,bronzerare,Norway,70,47,53,60,62,71,https://wefut.com/player/17/3502/rolf-daniel-vikstol
Danny Philliskirk,63,RM,bronzerare,England,77,63,53,64,41,62,https://wefut.com/player/17/3365/danny-philliskirk
Tom Elliott,63,ST,bronzerare,England,81,56,40,60,23,77,https://wefut.com/player/17/3355/tom-elliott
Craig Curran,63,ST,bronzerare,England,77,61,56,62,30,62,https://wefut.com/player/17/3025/craig-curran
Danny Hollands,63,CM,bronzerare,England,63,55,63,58,56,76,https://wefut.com/player/17/3007/danny-hollands
Elliot Omozusi,63,RB,bronzerare,England,73,25,50,54,60,77,https://wefut.com/player/17/2976/elliot-omozusi
Felipe Adão,63,ST,bronzerare,Brazil,75,61,50,61,20,76,https://wefut.com/player/17/2813/felipe-adao
Phil Edwards,63,RB,bronzerare,England,64,50,51,58,65,72,https://wefut.com/player/17/2798/phil-edwards
Nedeljko Malić,63,CB,bronzerare,Bosnia Herzegovina,33,25,36,29,63,79,https://wefut.com/player/17/2728/nedeljko-malic
Daryl Smylie,63,CAM,bronzerare,Northern Ireland,53,63,63,62,54,77,https://wefut.com/player/17/2719/daryl-smylie
Gonzalo Abán,63,ST,bronzerare,Argentina,70,61,59,67,31,59,https://wefut.com/player/17/2667/gonzalo-aban
Kim Young Sam,63,LB,bronzerare,Korea Republic,75,50,59,59,57,79,https://wefut.com/player/17/2602/kim-young-sam
Christian Sivebæk,63,RM,bronzerare,Denmark,81,49,58,61,40,75,https://wefut.com/player/17/2582/christian-sivebaek
Henrik Luggenes Furebotn,63,CM,bronzerare,Norway,68,63,60,65,49,52,https://wefut.com/player/17/2530/henrik-luggenes-furebotn
Lewis Alessandra,63,ST,bronzerare,England,79,58,56,69,24,69,https://wefut.com/player/17/2481/lewis-alessandra
Darren Jones,63,CB,bronzerare,Wales,52,40,43,42,60,79,https://wefut.com/player/17/2476/darren-jones
Matti Lund Nielsen,63,CM,bronzerare,Denmark,68,60,60,59,56,74,https://wefut.com/player/17/2358/matti-lund-nielsen
Kyel Reid,63,LM,bronzerare,England,86,44,56,67,27,69,https://wefut.com/player/17/2281/kyel-reid
Myles Weston,63,LM,bronzerare,Antigua & Barbuda,86,54,57,60,30,57,https://wefut.com/player/17/2105/myles-weston
Danny Grainger,63,LB,bronzerare,England,63,42,59,58,61,67,https://wefut.com/player/17/2001/danny-grainger
Marat Shogenov,63,CM,bronzerare,Russia,66,65,63,63,54,71,https://wefut.com/player/17/1887/marat-shogenov
Michael Timlin,63,CM,bronzerare,Republic of Ireland,59,54,61,62,50,75,https://wefut.com/player/17/1806/michael-timlin
Owen Garvan,63,CDM,bronzerare,Republic of Ireland,52,57,68,65,57,60,https://wefut.com/player/17/1794/owen-garvan
Ryan Harley,63,CM,bronzerare,England,53,62,63,66,50,60,https://wefut.com/player/17/1684/ryan-harley
Chris Brown,63,ST,bronzerare,England,53,59,51,58,40,77,https://wefut.com/player/17/1673/chris-brown
Brendon Santalab,63,ST,bronzerare,Australia,67,69,47,60,32,70,https://wefut.com/player/17/1586/brendon-santalab
Andreas Dober,63,RB,bronzerare,Austria,71,49,55,60,63,69,https://wefut.com/player/17/1539/andreas-dober
Killian Brennan,63,CDM,bronzerare,Republic of Ireland,76,61,62,64,57,69,https://wefut.com/player/17/1347/killian-brennan
George Elokobi,63,CB,bronzerare,Cameroon,49,42,52,43,60,80,https://wefut.com/player/17/1142/george-elokobi
Dario Baldauf,63,LB,bronzerare,Austria,67,32,54,50,63,75,https://wefut.com/player/17/1128/dario-baldauf
Jens Portin,63,LB,bronzerare,Finland,52,44,58,51,64,72,https://wefut.com/player/17/1109/jens-portin
Azar Karadas,63,ST,bronzerare,Norway,56,57,56,55,60,77,https://wefut.com/player/17/1049/azar-karadas
Łukasz Mierzejewski,63,RB,bronzerare,Poland,55,58,55,58,65,73,https://wefut.com/player/17/1034/lukasz-mierzejewski
Boris Hüttenbrenner,63,CDM,bronzerare,Austria,47,42,54,53,61,78,https://wefut.com/player/17/828/boris-huttenbrenner
Rory Patterson,63,ST,bronzerare,Northern Ireland,67,65,48,60,27,66,https://wefut.com/player/17/816/rory-patterson
Ardian Gashi,63,CM,bronzerare,Kosovo,48,54,60,61,59,76,https://wefut.com/player/17/808/ardian-gashi
Daisuke Matsui,63,CAM,bronzerare,Japan,37,59,65,68,34,49,https://wefut.com/player/17/794/daisuke-matsui
René Makondele,63,LW,bronzerare,DR Congo,66,57,61,67,29,47,https://wefut.com/player/17/767/rene-makondele
David Fox,63,CDM,bronzerare,England,52,56,69,61,55,57,https://wefut.com/player/17/677/david-fox
Nadjim Abdou,63,CM,bronzerare,Comoros,77,46,59,66,63,78,https://wefut.com/player/17/675/nadjim-abdou
Richard Foster,63,RB,bronzerare,Scotland,81,23,57,58,58,70,https://wefut.com/player/17/667/richard-foster
Lee Williamson,63,CM,bronzerare,Jamaica,56,56,64,58,64,71,https://wefut.com/player/17/488/lee-williamson
Michael Brown,63,CM,bronzerare,England,31,60,59,57,62,76,https://wefut.com/player/17/349/michael-brown
Jabo Ibehre,63,ST,bronzerare,England,66,57,53,59,40,81,https://wefut.com/player/17/142/jabo-ibehre
Ramiro Arias,63,LB,bronze,Argentina,75,48,43,60,60,72,https://wefut.com/player/17/23012/ramiro-arias
Mohamed Ali Yaakoubi,63,CB,bronze,Tunisia,64,37,53,60,61,71,https://wefut.com/player/17/23011/mohamed-ali-yaakoubi
Carlos Gómez,63,CDM,bronze,Chile,61,29,52,59,62,67,https://wefut.com/player/17/23008/carlos-gomez
Kelvin Osorio,63,CM,bronze,Colombia,62,51,59,65,49,60,https://wefut.com/player/17/23005/kelvin-osorio
Pietro De Giorgio,63,LW,bronze,Italy,68,61,55,65,25,63,https://wefut.com/player/17/22624/pietro-de-giorgio
Shaquile Coulthirst,63,ST,bronze,England,78,58,52,62,23,60,https://wefut.com/player/17/22623/shaquile-coulthirst
Sam Adekugbe,63,LB,bronze,Canada,79,30,53,61,57,72,https://wefut.com/player/17/22621/sam-adekugbe
Vitalijs Maksimenko,63,LB,bronze,Latvia,70,34,50,56,62,62,https://wefut.com/player/17/22272/vitalijs-maksimenko
Julián Marchioni,63,CM,bronze,Argentina,58,58,59,61,49,65,https://wefut.com/player/17/22263/julian-marchioni
Matt Crooks,63,CDM,bronze,England,69,53,54,61,62,68,https://wefut.com/player/17/22262/matt-crooks
Ryan Seager,63,ST,bronze,England,69,64,51,60,24,57,https://wefut.com/player/17/22260/ryan-seager
Tyrone Barnett,63,ST,bronze,England,73,60,46,60,30,68,https://wefut.com/player/17/22258/tyrone-barnett
Eduar Caicedo,63,CB,bronze,Colombia,47,38,34,44,60,72,https://wefut.com/player/17/22257/eduar-caicedo
Anastasios Karamanos,63,ST,bronze,Greece,66,63,46,56,18,68,https://wefut.com/player/17/22015/anastasios-karamanos
Ezgjan Alioski,63,RW,bronze,FYR Macedonia,77,58,51,68,47,62,https://wefut.com/player/17/22014/ezgjan-alioski
Paul Pîrvulescu,63,LB,bronze,Romania,67,49,60,60,60,63,https://wefut.com/player/17/22013/paul-pirvulescu
Gavin Massey,63,RM,bronze,England,83,55,57,62,47,65,https://wefut.com/player/17/22011/gavin-massey
Takuma Abe,63,CAM,bronze,Japan,58,63,61,65,44,63,https://wefut.com/player/17/22010/takuma-abe
Berat Djimsiti,63,CB,bronze,Albania,51,39,59,44,63,69,https://wefut.com/player/17/22009/berat-djimsiti
Faisal Al Khara,63,RB,bronze,Saudi Arabia,73,29,52,59,60,64,https://wefut.com/player/17/21674/faisal-al-khara
Craig Tanner,63,RM,bronze,England,75,58,58,66,33,57,https://wefut.com/player/17/21673/craig-tanner
Stephen Hendrie,63,LB,bronze,Scotland,70,35,45,59,62,62,https://wefut.com/player/17/21672/stephen-hendrie
Jordy Hiwula,63,ST,bronze,England,81,62,48,64,25,54,https://wefut.com/player/17/21666/jordy-hiwula
Josh Rose,63,LB,bronze,Australia,67,50,58,61,60,69,https://wefut.com/player/17/21267/josh-rose
Michael Raynes,63,CB,bronze,England,53,26,39,33,62,71,https://wefut.com/player/17/21265/michael-raynes
Mickaël Tirpan,63,RB,bronze,Belgium,74,52,60,63,58,61,https://wefut.com/player/17/21264/mickael-tirpan
Brandon Borrello,63,RW,bronze,Australia,80,62,52,64,20,70,https://wefut.com/player/17/21263/brandon-borrello
George Baldock,63,RB,bronze,England,72,41,55,63,57,69,https://wefut.com/player/17/21261/george-baldock
Adrien Tamèze,63,CDM,bronze,France,63,45,55,58,61,68,https://wefut.com/player/17/21259/adrien-tameze
Ahmed Yousef Zain,63,RM,bronze,Saudi Arabia,82,58,56,64,58,58,https://wefut.com/player/17/21258/ahmed-yousef-zain
Jason Flores,63,LW,bronze,Chile,73,58,52,69,16,36,https://wefut.com/player/17/21256/jason-flores
Oliver Lancashire,63,CB,bronze,England,58,30,40,35,63,72,https://wefut.com/player/17/21252/oliver-lancashire
Raphael Branco,63,CB,bronze,Brazil,66,38,43,49,62,70,https://wefut.com/player/17/21251/raphael-branco
Jamie Ness,63,CM,bronze,Scotland,47,52,64,62,56,61,https://wefut.com/player/17/21248/jamie-ness
Amine Linganzi,63,CDM,bronze,DR Congo,64,52,59,62,58,64,https://wefut.com/player/17/21246/amine-linganzi
Konrad Laimer,63,CM,bronze,Austria,73,55,61,66,46,56,https://wefut.com/player/17/21244/konrad-laimer
Simone Pecorini,63,RB,bronze,Italy,71,39,54,55,59,69,https://wefut.com/player/17/21243/simone-pecorini
Roy O'Donovan,63,ST,bronze,Republic of Ireland,82,62,52,64,23,66,https://wefut.com/player/17/20588/roy-o-donovan
Andraž Struna,63,RB,bronze,Slovenia,58,40,59,60,61,71,https://wefut.com/player/17/19887/andraz-struna
Marcus Haber,63,ST,bronze,Canada,59,60,46,56,47,76,https://wefut.com/player/17/19879/marcus-haber
Eric Ayuk,63,RW,bronze,Cameroon,85,57,53,67,42,46,https://wefut.com/player/17/19608/eric-ayuk
Chidiebere Nwakali,63,CM,bronze,Nigeria,78,53,59,65,59,66,https://wefut.com/player/17/19607/chidiebere-nwakali
Christos Gravius,63,CM,bronze,Sweden,66,51,63,65,42,52,https://wefut.com/player/17/19606/christos-gravius
Alexey Gasilin,63,ST,bronze,Russia,69,64,51,57,24,64,https://wefut.com/player/17/19212/alexey-gasilin
Shohei Ogura,63,CDM,bronze,Japan,46,36,55,54,59,58,https://wefut.com/player/17/19211/shohei-ogura
Andrey Batyutin,63,LW,bronze,Russia,72,65,52,68,20,56,https://wefut.com/player/17/19210/andrey-batyutin
Sayyaf Al Bishi,63,CB,bronze,Saudi Arabia,44,46,38,48,61,69,https://wefut.com/player/17/18223/sayyaf-al-bishi
Oskar Zawada,63,ST,bronze,Poland,55,64,46,58,26,66,https://wefut.com/player/17/17702/oskar-zawada
Pietro De Giorgio,63,LW,bronze,Italy,68,61,55,65,25,63,https://wefut.com/player/17/17700/pietro-de-giorgio
Harold Isaza,63,CAM,bronze,Colombia,68,51,64,58,43,60,https://wefut.com/player/17/17698/harold-isaza
Alfie Potter,63,LM,bronze,England,82,50,54,66,36,61,https://wefut.com/player/17/17697/alfie-potter
Patrick Olsen,63,CM,bronze,Denmark,65,43,62,66,33,63,https://wefut.com/player/17/17696/patrick-olsen
Olamide Shodipo,63,LM,bronze,Republic of Ireland,82,50,58,65,26,49,https://wefut.com/player/17/17694/olamide-shodipo
Tony Taylor,63,RW,bronze,United States,73,61,47,63,24,61,https://wefut.com/player/17/17693/tony-taylor
Liam O'Neil,63,RB,bronze,England,67,38,55,60,59,64,https://wefut.com/player/17/17688/liam-o-neil
Joel Taylor,63,LB,bronze,England,68,41,48,60,63,51,https://wefut.com/player/17/17687/joel-taylor
Simone Pecorini,63,RB,bronze,Italy,71,39,54,55,59,69,https://wefut.com/player/17/17686/simone-pecorini
Olamide Shodipo,63,LM,bronze,Republic of Ireland,82,50,58,65,26,49,https://wefut.com/player/17/17551/olamide-shodipo
Benjamin Kololli,63,RM,bronze,Kosovo,68,63,60,60,54,70,https://wefut.com/player/17/17550/benjamin-kololli
