Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Godsway Donyoh,60,ST,bronzerare,Ghana,84,59,55,64,28,46,https://wefut.com/player/15/10678/godsway-donyoh
Greg Cochrane,60,LB,bronzerare,United States,81,34,56,58,58,67,https://wefut.com/player/15/10647/greg-cochrane
Ronan,60,LB,bronzerare,Brazil,85,36,47,64,58,50,https://wefut.com/player/15/10640/ronan
Dylan Remick,60,LB,bronzerare,United States,84,43,56,54,57,67,https://wefut.com/player/15/10587/dylan-remick
Pa Konate,60,LB,bronzerare,Sweden,82,33,55,61,56,55,https://wefut.com/player/15/10570/pa-konate
Tyrone Mings,60,LB,bronzerare,England,75,28,45,61,60,61,https://wefut.com/player/15/10495/tyrone-mings
Clinton N'Jié,60,RW,bronzerare,Cameroon,89,53,49,66,28,50,https://wefut.com/player/15/10458/clinton-n-jie
Robin Yalcin,60,CDM,bronzerare,Germany,63,40,53,59,60,65,https://wefut.com/player/15/10374/robin-yalcin
Fraser Aird,60,RM,bronzerare,Canada,86,48,53,61,24,43,https://wefut.com/player/15/10368/fraser-aird
Riza Durmisi,60,LB,bronzerare,Denmark,86,45,60,64,54,67,https://wefut.com/player/15/10262/riza-durmisi
Ibrahim Amadou,60,CB,bronzerare,Cameroon,83,31,38,34,61,66,https://wefut.com/player/15/10261/ibrahim-amadou
Nasiru Mohammed,60,RW,bronzerare,Ghana,87,53,50,63,26,54,https://wefut.com/player/15/10257/nasiru-mohammed
Enzo Fernández,60,LM,bronzerare,Spain,54,47,57,75,26,44,https://wefut.com/player/15/10216/enzo-fernandez
Louckmane Ouedraogo,60,RW,bronzerare,Burkina Faso,87,55,47,64,28,42,https://wefut.com/player/15/10198/louckmane-ouedraogo
Maan Khudari,60,CDM,bronzerare,Saudi Arabia,63,51,64,59,47,60,https://wefut.com/player/15/10038/maan-khudari
Jack King,60,CB,bronzerare,England,58,56,56,58,57,77,https://wefut.com/player/15/9934/jack-king
Abdallah Yaisien,60,CAM,bronzerare,France,77,50,58,70,39,56,https://wefut.com/player/15/9927/abdallah-yaisien
Salman Al Moasher,60,LM,bronzerare,Saudi Arabia,90,60,55,65,28,49,https://wefut.com/player/15/9870/salman-al-moasher
Patrick Weihrauch,60,CF,bronzerare,Germany,66,62,46,65,27,42,https://wefut.com/player/15/9824/patrick-weihrauch
Kgotso Moleko,60,RB,bronzerare,South Africa,77,43,60,68,64,50,https://wefut.com/player/15/9786/kgotso-moleko
Soufian Moro,60,RM,bronzerare,Netherlands,75,59,57,66,27,56,https://wefut.com/player/15/9759/soufian-moro
Janoi Donacien,60,CB,bronzerare,St Lucia,81,30,29,36,61,63,https://wefut.com/player/15/9736/janoi-donacien
Yuriy Kuleshov,60,CM,bronzerare,Russia,60,41,54,50,66,66,https://wefut.com/player/15/9628/yuriy-kuleshov
Saad Al Yami,60,LM,bronzerare,Saudi Arabia,68,60,59,56,58,76,https://wefut.com/player/15/9573/saad-al-yami
Steve McNulty,60,CB,bronzerare,England,31,29,34,38,59,68,https://wefut.com/player/15/9481/steve-mcnulty
Mehdi Zeffane,60,RB,bronzerare,France,80,50,50,54,58,63,https://wefut.com/player/15/9203/mehdi-zeffane
Daan Blij,60,CM,bronzerare,Netherlands,68,63,62,64,51,56,https://wefut.com/player/15/8886/daan-blij
Mikael Mandron,60,ST,bronzerare,France,64,60,37,56,28,68,https://wefut.com/player/15/8633/mikael-mandron
Devon Sandoval,60,ST,bronzerare,United States,54,56,45,57,61,73,https://wefut.com/player/15/8613/yu-ji-hoon
Conrad Balatoni,60,CB,bronzerare,England,71,32,49,47,57,75,https://wefut.com/player/15/8553/conrad-balatoni
Zinho Gano,60,ST,bronzerare,Belgium,60,59,45,56,30,73,https://wefut.com/player/15/8462/zinho-gano
Tomáš Dočekal,60,ST,bronzerare,Czech Republic,51,58,53,60,33,71,https://wefut.com/player/15/8426/tomas-docekal
Christian Jolley,60,ST,bronzerare,England,83,55,46,64,33,56,https://wefut.com/player/15/8407/christian-jolley
Robin Strömberg,60,CM,bronzerare,Sweden,57,64,61,61,45,64,https://wefut.com/player/15/8191/robin-stromberg
Min Sang Gi,60,CB,bronzerare,Korea Republic,80,28,37,46,58,76,https://wefut.com/player/15/8144/min-sang-gi
David Boo Wiklander,60,CB,bronzerare,Sweden,75,36,51,51,54,77,https://wefut.com/player/15/8116/david-boo-wiklander
Sergey Kislyak,60,CDM,bronzerare,Belarus,62,54,60,70,57,61,https://wefut.com/player/15/8054/sergey-kislyak
Paul McCallum,60,ST,bronzerare,England,68,60,46,55,28,63,https://wefut.com/player/15/8036/paul-mccallum
Nicolai Næss,60,CB,bronzerare,Norway,54,45,45,45,59,69,https://wefut.com/player/15/7962/nicolai-naess
Park Gi Dong,60,ST,bronzerare,Korea Republic,64,58,37,58,26,63,https://wefut.com/player/15/7955/park-gi-dong
Lim Ha Ram,60,CB,bronzerare,Korea Republic,82,43,50,45,57,83,https://wefut.com/player/15/7952/lim-ha-ram
Cole Grossman,60,CDM,bronzerare,United States,59,59,56,62,56,63,https://wefut.com/player/15/7938/cole-grossman
Zeli Ismail,60,RM,bronzerare,England,76,49,52,67,26,47,https://wefut.com/player/15/7919/zeli-ismail
Michael Boxall,60,CB,bronzerare,New Zealand,64,30,37,44,58,75,https://wefut.com/player/15/7914/michael-boxall
Callum Harriott,60,LM,bronzerare,England,88,50,50,69,24,58,https://wefut.com/player/15/7830/callum-harriott
Mauro Quiroga,60,ST,bronzerare,Argentina,55,55,42,47,30,75,https://wefut.com/player/15/7616/mauro-quiroga
Jermaine McGlashan,60,RM,bronzerare,England,90,46,52,65,34,45,https://wefut.com/player/15/7513/jermaine-mcglashan
Matthias Maak,60,CB,bronzerare,Austria,33,31,46,48,58,73,https://wefut.com/player/15/7333/matthias-maak
Taylor Regan,60,CB,bronzerare,Australia,48,38,42,36,58,76,https://wefut.com/player/15/7215/taylor-regan
Eli Babalj,60,ST,bronzerare,Australia,60,60,35,62,30,66,https://wefut.com/player/15/7148/eli-babalj
Alberis da Silva,60,CB,bronzerare,Brazil,59,29,29,34,60,76,https://wefut.com/player/15/7121/alberis-da-silva
Shaun Francis,60,LB,bronzerare,Jamaica,83,37,54,59,56,64,https://wefut.com/player/15/6892/shaun-francis
Olof Mård,60,CB,bronzerare,Sweden,29,45,35,34,58,75,https://wefut.com/player/15/6754/olof-mard
Yamith Cuesta,60,CB,bronzerare,Colombia,46,30,43,44,59,74,https://wefut.com/player/15/6638/yamith-cuesta
Matt Tootle,60,RB,bronzerare,England,77,33,51,57,58,74,https://wefut.com/player/15/6512/matt-tootle
Christoph Schösswendter,60,CB,bronzerare,Austria,33,28,40,31,59,75,https://wefut.com/player/15/6379/christoph-schosswendter
Leon Legge,60,CB,bronzerare,England,51,26,36,33,58,77,https://wefut.com/player/15/6320/leon-legge
Ali Bamba,60,LB,bronzerare,Ivory Coast,68,33,51,53,59,77,https://wefut.com/player/15/6251/ali-bamba
Jermaine Grandison,60,RB,bronzerare,England,76,49,46,50,61,75,https://wefut.com/player/15/6173/jermaine-grandison
Abdullah Al Astaa,60,LB,bronzerare,Saudi Arabia,79,53,64,68,52,67,https://wefut.com/player/15/6009/abdullah-al-astaa
Ko Jae Sung,60,RB,bronzerare,Korea Republic,81,42,49,63,60,62,https://wefut.com/player/15/5985/ko-jae-sung
Bader Al Khamees,60,ST,bronzerare,Saudi Arabia,50,59,62,61,29,81,https://wefut.com/player/15/5972/bader-al-khamees
Adnan Fallatah,60,LB,bronzerare,Saudi Arabia,85,37,40,59,60,75,https://wefut.com/player/15/5961/adnan-fallatah
Rodney Strasser,60,CM,bronzerare,Sierra Leone,67,53,56,62,64,77,https://wefut.com/player/15/5793/rodney-strasser
Reuben Noble-Lazarus,60,LM,bronzerare,England,81,59,52,64,29,61,https://wefut.com/player/15/5724/reuben-noble-lazarus
Christopher Telo,60,LM,bronzerare,Sweden,76,52,54,70,21,44,https://wefut.com/player/15/5469/christopher-telo
Niall Canavan,60,CB,bronzerare,Republic of Ireland,57,26,31,33,63,70,https://wefut.com/player/15/5060/niall-canavan
Marko Bajić,60,CM,bronzerare,Serbia,59,55,59,57,47,82,https://wefut.com/player/15/4969/marko-bajic
Josh Magennis,60,ST,bronzerare,Northern Ireland,80,57,56,60,50,79,https://wefut.com/player/15/4925/josh-magennis
James Marwood,60,ST,bronzerare,England,67,62,53,63,28,41,https://wefut.com/player/15/4877/james-marwood
Christopher Fagan,60,ST,bronzerare,Republic of Ireland,72,64,48,58,28,63,https://wefut.com/player/15/4830/christopher-fagan
Abdoulie Mansally,60,LB,bronzerare,Gambia,83,57,55,61,59,64,https://wefut.com/player/15/4796/abdoulie-mansally
Sebino Plaku,60,CAM,bronzerare,Albania,84,56,55,66,37,60,https://wefut.com/player/15/4480/sebino-plaku
Rene Howe,60,ST,bronzerare,England,69,58,40,56,29,79,https://wefut.com/player/15/4399/rene-howe
Tom Elliott,60,ST,bronzerare,England,83,55,39,57,32,71,https://wefut.com/player/15/4395/tom-elliott
Piotr Malinowski,60,LM,bronzerare,Poland,83,45,57,60,35,47,https://wefut.com/player/15/4351/piotr-malinowski
Danny Kedwell,60,ST,bronzerare,England,58,64,51,58,38,77,https://wefut.com/player/15/4273/danny-kedwell
David Amoo,60,RM,bronzerare,England,64,33,48,50,63,68,https://wefut.com/player/15/4218/vladimir-bozovic
Tomasz Nowak,60,CM,bronzerare,Poland,71,56,61,65,36,64,https://wefut.com/player/15/3961/tomasz-nowak
Joe Thompson,60,RM,bronzerare,England,83,49,53,62,24,60,https://wefut.com/player/15/3928/joe-thompson
Sean Rigg,60,LM,bronzerare,England,82,61,50,63,31,63,https://wefut.com/player/15/3759/sean-rigg
Mattias Östberg,60,CB,bronzerare,Sweden,40,26,32,39,58,77,https://wefut.com/player/15/3588/mattias-ostberg
Barry Corr,60,ST,bronzerare,Republic of Ireland,64,58,47,50,31,74,https://wefut.com/player/15/3208/barry-corr
Luke Prosser,60,CB,bronzerare,England,63,29,43,42,60,61,https://wefut.com/player/15/3020/luke-prosser
Krzysztof Nykiel,60,RB,bronzerare,Poland,64,46,56,54,59,78,https://wefut.com/player/15/3016/krzysztof-nykiel
Adam Dugdale,60,CB,bronzerare,England,54,27,36,36,60,69,https://wefut.com/player/15/2987/adam-dugdale
Jean-Louis Akpa Akpro,60,ST,bronzerare,France,81,58,45,59,32,63,https://wefut.com/player/15/2875/jean-louis-akpa-akpro
Damian Batt,60,RB,bronzerare,England,84,26,51,61,60,71,https://wefut.com/player/15/2840/damian-batt
Darius Charles,60,ST,bronzerare,England,74,57,47,63,58,80,https://wefut.com/player/15/2715/darius-charles
Marek Wasiluk,60,CB,bronzerare,Poland,47,44,48,40,62,72,https://wefut.com/player/15/2600/marek-wasiluk
Emmanuel Sarki,60,RM,bronzerare,Nigeria,93,49,53,62,38,51,https://wefut.com/player/15/2534/emmanuel-sarki
Russell Penn,60,CM,bronzerare,England,68,50,56,59,56,78,https://wefut.com/player/15/2391/russell-penn
Jonathan Forte,60,ST,bronzerare,Barbados,87,60,48,64,27,62,https://wefut.com/player/15/2383/jonathan-forte
Barry Fuller,60,RB,bronzerare,England,64,44,49,48,58,77,https://wefut.com/player/15/2303/barry-fuller
Laurence Wilson,60,LB,bronzerare,England,81,48,53,59,54,68,https://wefut.com/player/15/2247/laurence-wilson
Álvaro Corral,60,CB,bronzerare,Spain,57,34,49,41,60,73,https://wefut.com/player/15/1926/alvaro-corral
Darren Ward,60,CB,bronzerare,England,34,38,37,36,59,70,https://wefut.com/player/15/1776/darren-ward
Calvin Zola,60,ST,bronzerare,DR Congo,62,58,48,54,35,81,https://wefut.com/player/15/1772/calvin-zola
Kayode Odejayi,60,ST,bronzerare,Nigeria,68,55,46,56,31,76,https://wefut.com/player/15/1749/kayode-odejayi
Henrik Madsen,60,CM,bronzerare,Denmark,77,50,57,64,52,80,https://wefut.com/player/15/1717/henrik-madsen
Atiba Harris,60,RM,bronzerare,St Kitts Nevis,73,62,54,61,50,79,https://wefut.com/player/15/1473/atiba-harris
Boris Hüttenbrenner,60,CDM,bronzerare,Austria,50,42,51,51,58,77,https://wefut.com/player/15/1309/boris-huttenbrenner
Mark Wilson,60,RB,bronzerare,Scotland,53,36,60,64,62,64,https://wefut.com/player/15/709/mark-wilson
Paweł Strąk,60,CB,bronzerare,Poland,37,36,45,44,58,69,https://wefut.com/player/15/672/pawel-strak
Patrick Agyemang,60,ST,bronzerare,Ghana,64,56,43,60,34,69,https://wefut.com/player/15/590/patrick-agyemang
Tor Hogne Aarøy,60,ST,bronzerare,Norway,34,60,44,48,31,75,https://wefut.com/player/15/506/tor-hogne-aaroy
Simen Brenne,60,CM,bronzerare,Norway,66,63,61,62,43,63,https://wefut.com/player/15/293/simen-brenne
Chris Hackett,60,RM,bronzerare,England,79,61,54,62,48,63,https://wefut.com/player/15/233/chris-hackett
Ian Sharps,60,CB,bronzerare,England,40,31,30,32,60,76,https://wefut.com/player/15/215/ian-sharps
James Beattie,60,ST,bronzerare,England,28,64,54,55,30,65,https://wefut.com/player/15/159/james-beattie
Andy Dawson,60,LB,bronzerare,England,40,51,57,58,62,63,https://wefut.com/player/15/154/andy-dawson
Steve Elliott,60,CB,bronzerare,England,36,29,34,30,59,68,https://wefut.com/player/15/121/steve-elliott
Luke O'Neill,60,RB,bronze,England,72,44,56,61,61,67,https://wefut.com/player/15/17736/luke-o-neill
Marc Andre Schmerböck,60,LM,bronze,Austria,70,55,57,61,29,54,https://wefut.com/player/15/17735/marc-andre-schmerbock
Olly Lee,60,CM,bronze,England,65,55,62,59,49,65,https://wefut.com/player/15/17734/olly-lee
Lee Evans,60,CM,bronze,Wales,61,52,58,59,51,60,https://wefut.com/player/15/17733/lee-evans
İbrahim Serdar Aydın,60,CM,bronze,Turkey,67,54,63,61,46,60,https://wefut.com/player/15/17596/ibrahim-serdar-aydin
Kasper Larsen,60,CB,bronze,Denmark,74,30,41,43,61,67,https://wefut.com/player/15/17594/kasper-larsen
Samu,60,LB,bronze,Spain,70,25,43,54,58,70,https://wefut.com/player/15/17593/samu
Ivan Martić,60,RB,bronze,Croatia,68,42,54,63,58,58,https://wefut.com/player/15/17592/ivan-martic
Reece Brown,60,RB,bronze,England,67,29,50,49,56,71,https://wefut.com/player/15/17434/reece-brown
Callum Robinson,60,LM,bronze,England,75,61,34,59,27,58,https://wefut.com/player/15/17432/callum-robinson
Kane Ferdinand,60,CM,bronze,Republic of Ireland,75,55,58,59,52,67,https://wefut.com/player/15/17431/kane-ferdinand
Tom Hitchcock,60,ST,bronze,England,76,60,38,56,30,55,https://wefut.com/player/15/17430/tom-hitchcock
Mattia Aramu,60,CM,bronze,Italy,71,55,57,66,28,47,https://wefut.com/player/15/17429/mattia-aramu
Najib Baouia,60,RM,bronze,Algeria,71,42,59,62,42,50,https://wefut.com/player/15/17262/najib-baouia
Song Soo Young,60,LW,bronze,Korea Republic,66,60,53,64,42,61,https://wefut.com/player/15/17258/song-soo-young
Patryk Tuszyński,60,ST,bronze,Poland,70,60,53,56,36,60,https://wefut.com/player/15/17257/patryk-tuszynski
Gareth Evans,60,RM,bronze,England,74,59,52,63,36,70,https://wefut.com/player/15/17089/gareth-evans
Serdar Azmoun,60,ST,bronze,Iran,76,58,57,63,36,52,https://wefut.com/player/15/17088/serdar-azmoun
Clerc,60,LB,bronze,Spain,77,39,51,57,55,65,https://wefut.com/player/15/16957/clerc
Labinot Haliti,60,ST,bronze,Australia,70,59,56,58,40,65,https://wefut.com/player/15/16954/labinot-haliti
Anthony O'Connor,60,CDM,bronze,Republic of Ireland,69,26,50,54,59,70,https://wefut.com/player/15/16953/anthony-o-connor
Marcel Sobottka,60,CDM,bronze,Germany,63,46,57,57,61,57,https://wefut.com/player/15/16952/marcel-sobottka
Steven Smith,60,LB,bronze,Scotland,62,56,62,60,58,66,https://wefut.com/player/15/16748/steven-smith
Jake Cassidy,60,ST,bronze,Wales,68,59,52,58,35,68,https://wefut.com/player/15/16697/jake-cassidy
Anthony Grant,60,CM,bronze,England,71,47,56,61,58,71,https://wefut.com/player/15/16696/anthony-grant
Jon Ashton,60,CB,bronze,England,31,29,41,39,58,74,https://wefut.com/player/15/16695/jon-ashton
Nicolás Orellana,60,ST,bronze,Chile,73,58,49,62,28,62,https://wefut.com/player/15/16694/nicolas-orellana
Sean Clohessy,60,RB,bronze,England,76,36,54,51,59,70,https://wefut.com/player/15/16693/sean-clohessy
Garry Thompson,60,RM,bronze,England,62,53,60,60,36,59,https://wefut.com/player/15/16691/garry-thompson
Blair Turgott,60,RM,bronze,England,75,53,52,64,27,50,https://wefut.com/player/15/16690/blair-turgott
Eddie Nolan,60,RB,bronze,Republic of Ireland,68,32,51,56,59,67,https://wefut.com/player/15/16687/eddie-nolan
Danny Holmes,60,RB,bronze,England,65,36,44,41,62,59,https://wefut.com/player/15/16685/danny-holmes
Joe Shaughnessy,60,RB,bronze,Republic of Ireland,69,25,46,58,61,70,https://wefut.com/player/15/16684/joe-shaughnessy
Sammy Moore,60,CM,bronze,England,65,55,58,61,58,63,https://wefut.com/player/15/16683/sammy-moore
Scot Bennett,60,CB,bronze,England,54,41,42,45,57,74,https://wefut.com/player/15/16682/scot-bennett
Cedric Mingiedi,60,CB,bronze,Belgium,68,43,55,64,59,63,https://wefut.com/player/15/16256/cedric-mingiedi
Brian Graham,60,ST,bronze,Scotland,63,60,44,60,30,65,https://wefut.com/player/15/16253/brian-graham
Khaled Narey,60,RB,bronze,Germany,67,41,52,58,60,63,https://wefut.com/player/15/16252/khaled-narey
Adam Chapman,60,CM,bronze,Northern Ireland,69,46,61,57,55,74,https://wefut.com/player/15/16246/adam-chapman
Ben Purkiss,60,RB,bronze,England,60,28,53,52,59,72,https://wefut.com/player/15/16244/ben-purkiss
Daniel Potts,60,LB,bronze,England,63,27,51,58,61,59,https://wefut.com/player/15/16243/daniel-potts
Adam McGurk,60,ST,bronze,Northern Ireland,69,62,56,56,31,66,https://wefut.com/player/15/16242/adam-mcgurk
Anton Wede,60,CM,bronze,Sweden,70,53,56,67,42,61,https://wefut.com/player/15/15862/anton-wede
Andrés Correa,60,LB,bronze,Colombia,77,37,49,56,57,67,https://wefut.com/player/15/15861/andres-correa
Victor Sköld,60,ST,bronze,Sweden,65,60,50,57,28,61,https://wefut.com/player/15/15860/victor-skold
Will Keane,60,ST,bronze,England,67,61,50,65,33,52,https://wefut.com/player/15/15859/will-keane
Dardan Rexhepi,60,ST,bronze,Sweden,68,60,52,61,36,71,https://wefut.com/player/15/15858/dardan-rexhepi
Daniel North,60,ST,bronze,England,73,60,41,60,28,64,https://wefut.com/player/15/15856/daniel-north
Joel Allansson,60,CM,bronze,Sweden,64,46,64,65,45,62,https://wefut.com/player/15/15855/joel-allansson
Isaiah Brown,60,ST,bronze,England,75,56,58,66,47,62,https://wefut.com/player/15/15854/isaiah-brown
Park Yong Ji,60,ST,bronze,Korea Republic,70,55,59,60,29,53,https://wefut.com/player/15/15851/park-yong-ji
Kamal Issah,60,CDM,bronze,Ghana,60,42,58,56,57,65,https://wefut.com/player/15/15850/kamal-issah
Josh Scowen,60,CM,bronze,England,61,47,62,60,56,66,https://wefut.com/player/15/15695/josh-scowen
Mensur Kurtiši,60,ST,bronze,FYR Macedonia,77,57,51,60,25,67,https://wefut.com/player/15/15694/mensur-kurtisi
Donis Avdijaj,60,ST,bronze,Germany,69,59,50,66,27,44,https://wefut.com/player/15/15693/donis-avdijaj
Patrick Hoban,60,ST,bronze,Republic of Ireland,71,61,52,59,36,57,https://wefut.com/player/15/15692/patrick-hoban
Marcus Bean,60,CM,bronze,Jamaica,67,55,55,61,61,73,https://wefut.com/player/15/15691/marcus-bean
Jack Price,60,CM,bronze,England,67,41,59,59,61,62,https://wefut.com/player/15/15689/jack-price
Nicky Featherstone,60,CM,bronze,England,75,59,62,64,48,64,https://wefut.com/player/15/15688/nicky-featherstone
Erik Thommy,60,LM,bronze,Germany,69,64,59,63,33,43,https://wefut.com/player/15/15686/erik-thommy
Adam Barrett,60,CB,bronze,England,37,26,39,40,60,66,https://wefut.com/player/15/15685/adam-barrett
Michael Petrasso,60,RM,bronze,Canada,76,56,57,64,30,44,https://wefut.com/player/15/15131/michael-petrasso
Luke O'Neill,60,RB,bronze,England,72,44,56,61,61,67,https://wefut.com/player/15/14949/luke-o-neill
Andrew Hoole,60,RM,bronze,Australia,80,48,56,65,56,50,https://wefut.com/player/15/14908/andrew-hoole
Nick Kalmar,60,CAM,bronze,Australia,49,57,63,62,46,65,https://wefut.com/player/15/14396/nick-kalmar
Ilir Berisha,60,CB,bronze,Kosovo,66,37,32,34,58,76,https://wefut.com/player/15/14374/ilir-berisha
Chandler Hoffman,60,ST,bronze,United States,67,58,36,65,30,57,https://wefut.com/player/15/14118/chandler-hoffman
Moon Sang Yoon,60,LM,bronze,Korea Republic,66,50,62,61,54,63,https://wefut.com/player/15/14024/moon-sang-yoon
Callum Robinson,60,ST,bronze,England,75,61,34,59,27,58,https://wefut.com/player/15/14023/callum-robinson
Clerc,60,LB,bronze,Spain,77,39,51,57,55,65,https://wefut.com/player/15/14022/clerc
Michele Somma,60,CB,bronze,Italy,61,27,39,40,61,65,https://wefut.com/player/15/13718/michele-somma
Federico Mattiello,60,LM,bronze,Italy,69,45,60,63,43,52,https://wefut.com/player/15/13717/federico-mattiello
Blair Turgott,60,RM,bronze,England,75,53,52,64,27,50,https://wefut.com/player/15/13716/blair-turgott
Tom Naylor,60,CB,bronze,England,67,27,43,40,62,65,https://wefut.com/player/15/13715/tom-naylor
Pontus Engblom,60,ST,bronze,Sweden,74,56,43,59,26,69,https://wefut.com/player/15/13712/pontus-engblom
Michael Drennan,60,ST,bronze,Republic of Ireland,69,63,40,51,27,63,https://wefut.com/player/15/13711/michael-drennan
Kwame Watson-Siriboe,60,CB,bronze,United States,41,26,38,40,58,80,https://wefut.com/player/15/12973/kwame-watson-siriboe
Donis Avdijaj,60,ST,bronze,Germany,69,59,50,66,27,44,https://wefut.com/player/15/12751/donis-avdijaj
Khaled Narey,60,RB,bronze,Germany,67,41,52,58,60,63,https://wefut.com/player/15/12724/khaled-narey
Michele Somma,60,CB,bronze,Italy,61,27,39,40,61,65,https://wefut.com/player/15/12708/michele-somma
İbrahim Serdar Aydın,60,CM,bronze,Turkey,67,54,63,61,46,60,https://wefut.com/player/15/12685/ibrahim-serdar-aydin
Adrien Pagerie,60,LB,bronze,France,69,28,46,57,62,59,https://wefut.com/player/15/12682/adrien-pagerie
Hikmet Balioğlu,60,CB,bronze,Turkey,61,31,30,34,65,60,https://wefut.com/player/15/12679/hikmet-balioglu
Maximilian Wittek,60,LB,bronze,Germany,69,32,52,58,57,65,https://wefut.com/player/15/12646/maximilian-wittek
Lucas Cueto,60,LW,bronze,Germany,69,57,51,65,30,44,https://wefut.com/player/15/12629/lucas-cueto
Lewis Cook,60,CDM,bronze,England,67,50,57,62,55,58,https://wefut.com/player/15/12621/lewis-cook
Joachim Andersen,60,CB,bronze,Denmark,66,43,44,47,62,59,https://wefut.com/player/15/12599/joachim-andersen
Tyronne Ebuehi,60,RB,bronze,Netherlands,80,33,47,62,59,50,https://wefut.com/player/15/12593/tyronne-ebuehi
Clint Leemans,60,CM,bronze,Netherlands,65,56,62,61,53,55,https://wefut.com/player/15/12578/clint-leemans
Aaron Leya Iseka,60,ST,bronze,DR Congo,75,60,47,65,27,54,https://wefut.com/player/15/12511/aaron-leya-iseka
Hasan Türk,60,CM,bronze,Turkey,65,47,60,59,58,64,https://wefut.com/player/15/12464/hasan-turk
Claudio Holenstein,60,RM,bronze,Switzerland,75,57,58,61,29,52,https://wefut.com/player/15/12398/claudio-holenstein
Wilfried Louisy-Daniel,60,ST,bronze,France,64,58,38,60,27,61,https://wefut.com/player/15/12383/wilfried-louisy-daniel
Benoit Darcy,60,CB,bronze,France,57,27,41,38,60,67,https://wefut.com/player/15/12378/benoit-darcy
Daniel Luxbacher,60,RW,bronze,Austria,73,45,58,62,32,52,https://wefut.com/player/15/12372/daniel-luxbacher
Nicolas Perez,60,ST,bronze,France,67,63,46,54,28,59,https://wefut.com/player/15/12344/nicolas-perez
Anice Badri,60,ST,bronze,France,67,62,55,63,26,55,https://wefut.com/player/15/12339/anice-badri
Javier Vet,60,CM,bronze,Netherlands,65,51,58,62,46,59,https://wefut.com/player/15/12307/javier-vet
Elvis Kokalović,60,CB,bronze,Croatia,53,32,37,36,63,62,https://wefut.com/player/15/12286/elvis-kokalovic
Recep Aydin,60,CM,bronze,Turkey,66,48,61,57,54,61,https://wefut.com/player/15/12284/recep-aydin
Ömer Ali Şahiner,60,RW,bronze,Turkey,68,54,63,60,38,50,https://wefut.com/player/15/12282/omer-ali-sahiner
Leroy Sané,60,CAM,bronze,Germany,64,49,63,63,44,51,https://wefut.com/player/15/12211/leroy-sane
Maximilian Oesterhelweg,60,LM,bronze,Germany,73,48,58,61,42,52,https://wefut.com/player/15/12102/maximilian-oesterhelweg
Fernando Quesada,60,CM,bronze,Spain,64,52,63,66,43,52,https://wefut.com/player/15/12088/fernando-quesada
Tim Dierßen,60,CAM,bronze,Germany,72,54,56,64,36,52,https://wefut.com/player/15/12081/tim-dierssen
Erik Thommy,60,LM,bronze,Germany,69,64,59,63,33,43,https://wefut.com/player/15/12080/erik-thommy
Kim Sun Min,60,RM,bronze,Korea Republic,69,57,58,63,46,55,https://wefut.com/player/15/12071/kim-sun-min
Song Soo Young,60,ST,bronze,Korea Republic,66,60,53,64,42,61,https://wefut.com/player/15/12069/song-soo-young
Marcel Sobottka,60,CDM,bronze,Germany,63,46,57,57,61,57,https://wefut.com/player/15/12065/marcel-sobottka
Nick Hagglund,60,CB,bronze,United States,60,30,52,53,60,65,https://wefut.com/player/15/12047/nick-hagglund
Marius Lundemo,60,CM,bronze,Norway,68,53,59,60,49,62,https://wefut.com/player/15/12031/marius-lundemo
Sivert Heltne Nilsen,60,CM,bronze,Norway,67,48,57,64,56,77,https://wefut.com/player/15/12012/sivert-heltne-nilsen
Dan Gardner,60,RM,bronze,England,68,64,58,63,40,61,https://wefut.com/player/15/11998/dan-gardner
Jordan Rossiter,60,CM,bronze,England,65,46,59,56,56,52,https://wefut.com/player/15/11970/jordan-rossiter
Aaron Kuhl,60,CDM,bronze,England,69,38,57,58,53,65,https://wefut.com/player/15/11962/aaron-kuhl
Victor Sköld,60,ST,bronze,Sweden,65,60,50,57,28,61,https://wefut.com/player/15/11925/victor-skold
Malcolm Cacutalua,60,CB,bronze,Germany,65,33,37,45,61,63,https://wefut.com/player/15/11903/malcolm-cacutalua
Marco Ilaimaharitra,60,CDM,bronze,France,58,40,56,56,58,66,https://wefut.com/player/15/11887/marco-ilaimaharitra
Rashid Mahazi,60,CDM,bronze,Australia,64,42,53,59,57,70,https://wefut.com/player/15/11878/rashid-mahazi
Federico Mattiello,60,RM,bronze,Italy,69,45,60,63,43,52,https://wefut.com/player/15/11845/federico-mattiello
Mattia Aramu,60,LM,bronze,Italy,71,55,57,66,28,47,https://wefut.com/player/15/11780/mattia-aramu
Michael Duckworth,60,RB,bronze,England,68,39,48,62,61,69,https://wefut.com/player/15/11758/michael-duckworth
Manuel Delgado,60,ST,bronze,France,73,58,53,60,27,57,https://wefut.com/player/15/11706/manuel-delgado
Raúl Osorio,60,CB,bronze,Chile,74,27,26,54,62,66,https://wefut.com/player/15/11630/raul-osorio
Mahmoud Dahoud,60,CDM,bronze,Germany,64,52,59,63,55,55,https://wefut.com/player/15/11600/mahmoud-dahoud
Andrew Hjulsager,60,CAM,bronze,Denmark,77,52,58,65,34,56,https://wefut.com/player/15/11587/andrew-hjulsager
