Name,Rtg,Pos,Card,Nation,PAC,SHO,PAS,DRI,DEF,PHY,Link
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
Pablo Ledesma,65,CM,silver,Argentina,58,54,65,66,61,70,https://wefut.com/player/16/1685/pablo-ledesma
Del Pino,65,RM,silver,Spain,60,58,66,65,41,61,https://wefut.com/player/16/1627/del-pino
Lars Nilsson,65,LW,silver,Sweden,76,64,60,63,31,58,https://wefut.com/player/16/1612/lars-nilsson
David Norris,65,CM,silver,England,52,64,65,66,58,68,https://wefut.com/player/16/1610/david-norris
Rick Kruys,65,CDM,silver,Netherlands,46,55,62,62,60,65,https://wefut.com/player/16/1607/rick-kruys
Marc-André Kruska,65,CM,silver,Germany,59,54,63,68,62,68,https://wefut.com/player/16/2073/marc-andre-kruska
Tony McMahon,65,RB,silver,England,68,46,59,60,66,70,https://wefut.com/player/16/2062/tony-mcmahon
James O'Connor,65,CB,silver,England,65,40,58,56,63,73,https://wefut.com/player/16/2055/james-o-connor
Willo Flood,65,CDM,silver,Republic of Ireland,74,56,66,69,59,67,https://wefut.com/player/16/2041/willo-flood
Chris Brown,65,ST,silver,England,65,62,51,62,40,76,https://wefut.com/player/16/1997/chris-brown
Tony Craig,65,CB,silver,England,66,28,47,55,65,69,https://wefut.com/player/16/1988/tony-craig
Maxime Annys,65,CDM,silver,Belgium,56,46,63,52,63,76,https://wefut.com/player/16/1946/maxime-annys
Arturo Lupoli,65,ST,silver,Italy,80,63,52,67,19,60,https://wefut.com/player/16/1941/arturo-lupoli
Neil Kilkenny,65,CM,silver,Australia,50,47,68,65,53,60,https://wefut.com/player/16/1909/neil-kilkenny
Magnus Okuonghae,65,CB,silver,Nigeria,64,42,42,39,64,77,https://wefut.com/player/16/1887/magnus-okuonghae
Håkon Skogseid,65,RB,silver,Norway,74,48,53,58,63,71,https://wefut.com/player/16/1882/hakon-skogseid
Kenneth Van Goethem,65,CDM,silver,Belgium,60,47,62,60,61,67,https://wefut.com/player/16/1863/kenneth-van-goethem
Alan Zamora,65,CM,silver,Mexico,65,62,64,67,62,72,https://wefut.com/player/16/1803/alan-zamora
Andreu,65,CDM,silver,Spain,67,59,67,65,62,63,https://wefut.com/player/16/1792/andreu
Michael Stegmayer,65,LB,silver,Germany,73,48,57,66,63,68,https://wefut.com/player/16/1785/michael-stegmayer
Thomas Bröker,65,LM,silver,Germany,80,69,57,62,38,79,https://wefut.com/player/16/1726/thomas-broker
Alejandro Castro,65,CDM,silver,Mexico,57,50,63,61,66,71,https://wefut.com/player/16/1719/alejandro-castro
Gastón Turus,65,CB,silver,Argentina,33,50,49,52,67,61,https://wefut.com/player/16/1718/gaston-turus
David Ramírez,65,CAM,silver,Argentina,57,61,64,68,42,56,https://wefut.com/player/16/1715/david-ramirez
Claudio Lustenberger,65,LB,silver,Switzerland,72,46,60,61,64,75,https://wefut.com/player/16/1701/claudio-lustenberger
